stock_code,stock_name,close,prev_close,amount_yuan,volume,return,amount_100m,snapshot_source,snapshot_date
002698,博实股份,12.3500000000,12.3700000000,101562327.9300000072,82638.0000000000,-0.0016000000,1.0156232793,东方财富沪深京A股延迟行情直连,2026-08-25
301488,豪恩汽电,99.1000000000,96.8000000000,101486901.3199999928,10361.0000000000,0.0238000000,1.0148690132,东方财富沪深京A股延迟行情直连,2026-08-25
300509,新美星,9.0400000000,8.7800000000,101459071.6599999964,114739.0000000000,0.0296000000,1.0145907166,东方财富沪深京A股延迟行情直连,2026-08-25
688799,华纳药厂,43.0000000000,43.3300000000,101422772.0000000000,23664.0000000000,-0.0076000000,1.0142277200,东方财富沪深京A股延迟行情直连,2026-08-25
603978,深圳新星,19.0300000000,18.8600000000,101390719.0000000000,53893.0000000000,0.0090000000,1.0139071900,东方财富沪深京A股延迟行情直连,2026-08-25
600559,老白干酒,11.7000000000,11.5200000000,101113382.0000000000,86483.0000000000,0.0156000000,1.0111338200,东方财富沪深京A股延迟行情直连,2026-08-25
002588,史丹利,7.7300000000,7.6700000000,101062805.0000000000,130669.0000000000,0.0078000000,1.0106280500,东方财富沪深京A股延迟行情直连,2026-08-25
603630,拉芳家化,13.9600000000,14.0400000000,101026230.0000000000,72639.0000000000,-0.0057000000,1.0102623000,东方财富沪深京A股延迟行情直连,2026-08-25
300537,广信材料,19.4900000000,19.4800000000,101023027.0000000000,52615.0000000000,0.0005000000,1.0102302700,东方财富沪深京A股延迟行情直连,2026-08-25
603042,华脉科技,13.9100000000,13.7000000000,100813495.0000000000,72826.0000000000,0.0153000000,1.0081349500,东方财富沪深京A股延迟行情直连,2026-08-25
600468,百利电气,5.9700000000,5.8700000000,100714293.0000000000,169187.0000000000,0.0170000000,1.0071429300,东方财富沪深京A股延迟行情直连,2026-08-25
002042,华孚时尚,3.8600000000,3.7400000000,100686236.0600000024,263152.0000000000,0.0321000000,1.0068623606,东方财富沪深京A股延迟行情直连,2026-08-25
600606,绿地控股,1.2700000000,1.2500000000,100679064.0000000000,794420.0000000000,0.0160000000,1.0067906400,东方财富沪深京A股延迟行情直连,2026-08-25
605088,冠盛股份,20.3300000000,20.6000000000,100522463.0000000000,50214.0000000000,-0.0131000000,1.0052246300,东方财富沪深京A股延迟行情直连,2026-08-25
600775,南京熊猫,9.4400000000,9.2100000000,100441417.0000000000,107230.0000000000,0.0250000000,1.0044141700,东方财富沪深京A股延迟行情直连,2026-08-25
002351,漫步者,10.1500000000,9.9100000000,100417454.6200000048,99715.0000000000,0.0242000000,1.0041745462,东方财富沪深京A股延迟行情直连,2026-08-25
300340,科恒股份,8.9500000000,9.0400000000,100414844.5999999940,112974.0000000000,-0.0100000000,1.0041484460,东方财富沪深京A股延迟行情直连,2026-08-25
605123,派克新材,75.9600000000,75.3300000000,100347483.0000000000,13249.0000000000,0.0084000000,1.0034748300,东方财富沪深京A股延迟行情直连,2026-08-25
002918,蒙娜丽莎,10.1300000000,9.8100000000,100234267.4800000042,100286.0000000000,0.0326000000,1.0023426748,东方财富沪深京A股延迟行情直连,2026-08-25
600746,江苏索普,6.7400000000,6.6700000000,100192558.0000000000,149097.0000000000,0.0105000000,1.0019255800,东方财富沪深京A股延迟行情直连,2026-08-25
300294,博雅生物,14.8900000000,14.4300000000,100081400.2099999934,67843.0000000000,0.0319000000,1.0008140021,东方财富沪深京A股延迟行情直连,2026-08-25
300786,国林科技,15.6300000000,15.6300000000,100070174.0000000000,65256.0000000000,0.0000000000,1.0007017400,东方财富沪深京A股延迟行情直连,2026-08-25
300321,同大股份,33.6500000000,32.9400000000,99995181.7500000000,30252.0000000000,0.0216000000,0.9999518175,东方财富沪深京A股延迟行情直连,2026-08-25
002591,恒大高新,6.3900000000,6.2200000000,99866260.0000000000,158988.0000000000,0.0273000000,0.9986626000,东方财富沪深京A股延迟行情直连,2026-08-25
300859,西域旅游,26.9100000000,26.2000000000,99765663.6800000072,37326.0000000000,0.0271000000,0.9976566368,东方财富沪深京A股延迟行情直连,2026-08-25
000591,太阳能,4.2800000000,4.2500000000,99700398.2500000000,233751.0000000000,0.0071000000,0.9970039825,东方财富沪深京A股延迟行情直连,2026-08-25
603833,欧派家居,32.5000000000,31.8100000000,99662949.0000000000,30895.0000000000,0.0217000000,0.9966294900,东方财富沪深京A股延迟行情直连,2026-08-25
600510,黑牡丹,7.2000000000,6.8200000000,99655839.0000000000,142206.0000000000,0.0557000000,0.9965583900,东方财富沪深京A股延迟行情直连,2026-08-25
301479,弘景光电,49.3000000000,48.5300000000,99630963.1500000060,20534.0000000000,0.0159000000,0.9963096315,东方财富沪深京A股延迟行情直连,2026-08-25
600710,苏美达,10.6100000000,10.4300000000,99630776.0000000000,94115.0000000000,0.0173000000,0.9963077600,东方财富沪深京A股延迟行情直连,2026-08-25
688125,安达智能,120.0800000000,118.7400000000,99607907.0000000000,8499.0000000000,0.0113000000,0.9960790700,东方财富沪深京A股延迟行情直连,2026-08-25
601595,上海电影,16.4800000000,15.7500000000,99540721.0000000000,61318.0000000000,0.0463000000,0.9954072100,东方财富沪深京A股延迟行情直连,2026-08-25
600970,中材国际,7.8500000000,7.8200000000,99478440.0000000000,126769.0000000000,0.0038000000,0.9947844000,东方财富沪深京A股延迟行情直连,2026-08-25
300481,濮阳惠成,14.1200000000,13.9900000000,99419400.5100000054,71226.0000000000,0.0093000000,0.9941940051,东方财富沪深京A股延迟行情直连,2026-08-25
300250,初灵信息,15.3400000000,14.7700000000,99405172.0000000000,65875.0000000000,0.0386000000,0.9940517200,东方财富沪深京A股延迟行情直连,2026-08-25
300310,宜通世纪,4.4600000000,4.3200000000,99390623.6200000048,224510.0000000000,0.0324000000,0.9939062362,东方财富沪深京A股延迟行情直连,2026-08-25
301078,孩子王,7.0900000000,6.9200000000,99347542.2600000054,141320.0000000000,0.0246000000,0.9934754226,东方财富沪深京A股延迟行情直连,2026-08-25
002136,安 纳 达,12.5800000000,12.3300000000,99341840.2999999970,79362.0000000000,0.0203000000,0.9934184030,东方财富沪深京A股延迟行情直连,2026-08-25
688609,九联科技,8.9200000000,8.7400000000,99218386.0000000000,112723.0000000000,0.0206000000,0.9921838600,东方财富沪深京A股延迟行情直连,2026-08-25
301259,艾布鲁,22.6700000000,22.3400000000,99061330.5499999970,44381.0000000000,0.0148000000,0.9906133055,东方财富沪深京A股延迟行情直连,2026-08-25
000883,湖北能源,4.5400000000,4.4900000000,99043623.9000000060,218174.0000000000,0.0111000000,0.9904362390,东方财富沪深京A股延迟行情直连,2026-08-25
301381,赛维时代,23.3000000000,23.5400000000,98955879.3599999994,42514.0000000000,-0.0102000000,0.9895587936,东方财富沪深京A股延迟行情直连,2026-08-25
600327,大东方,4.0800000000,4.0100000000,98921976.0000000000,243556.0000000000,0.0175000000,0.9892197600,东方财富沪深京A股延迟行情直连,2026-08-25
688646,逸飞激光,69.8000000000,70.2000000000,98919415.0000000000,14447.0000000000,-0.0057000000,0.9891941500,东方财富沪深京A股延迟行情直连,2026-08-25
002264,新 华 都,6.6400000000,6.4500000000,98540200.9500000030,150132.0000000000,0.0295000000,0.9854020095,东方财富沪深京A股延迟行情直连,2026-08-25
301227,森鹰窗业,31.9100000000,30.4000000000,98271019.2000000030,31415.0000000000,0.0497000000,0.9827101920,东方财富沪深京A股延迟行情直连,2026-08-25
688443,智翔金泰-U,24.6800000000,24.6000000000,98162284.0000000000,40108.0000000000,0.0033000000,0.9816228400,东方财富沪深京A股延迟行情直连,2026-08-25
300737,科顺股份,4.8600000000,4.7500000000,98162113.0000000000,204149.0000000000,0.0232000000,0.9816211300,东方财富沪深京A股延迟行情直连,2026-08-25
002399,海普瑞,10.3100000000,10.0000000000,98145028.0199999958,96111.0000000000,0.0310000000,0.9814502802,东方财富沪深京A股延迟行情直连,2026-08-25
002268,电科网安,13.7800000000,13.5900000000,97734993.0900000036,71303.0000000000,0.0140000000,0.9773499309,东方财富沪深京A股延迟行情直连,2026-08-25
300792,壹网壹创,23.2500000000,22.6900000000,97731303.2000000030,42542.0000000000,0.0247000000,0.9773130320,东方财富沪深京A股延迟行情直连,2026-08-25
002256,兆新股份,3.3800000000,3.3300000000,97696510.6599999964,291722.0000000000,0.0150000000,0.9769651066,东方财富沪深京A股延迟行情直连,2026-08-25
600509,天富能源,7.4000000000,7.4000000000,97645284.0000000000,132755.0000000000,0.0000000000,0.9764528400,东方财富沪深京A股延迟行情直连,2026-08-25
600058,五矿发展,10.0100000000,10.2300000000,97583293.0000000000,97351.0000000000,-0.0215000000,0.9758329300,东方财富沪深京A股延迟行情直连,2026-08-25
688311,盟升电子,22.6700000000,22.1600000000,97561403.0000000000,43511.0000000000,0.0230000000,0.9756140300,东方财富沪深京A股延迟行情直连,2026-08-25
688349,三一重能,13.7200000000,13.8400000000,97535349.0000000000,70491.0000000000,-0.0087000000,0.9753534900,东方财富沪深京A股延迟行情直连,2026-08-25
688636,智明达,19.8000000000,19.4900000000,97525796.0000000000,49977.0000000000,0.0159000000,0.9752579600,东方财富沪深京A股延迟行情直连,2026-08-25
000537,绿发电力,7.5700000000,7.5200000000,97495540.2000000030,129080.0000000000,0.0066000000,0.9749554020,东方财富沪深京A股延迟行情直连,2026-08-25
688310,迈得医疗,15.8100000000,15.0500000000,97467063.0000000000,60579.0000000000,0.0505000000,0.9746706300,东方财富沪深京A股延迟行情直连,2026-08-25
000682,东方电子,11.5200000000,11.4800000000,97342693.4899999946,84613.0000000000,0.0035000000,0.9734269349,东方财富沪深京A股延迟行情直连,2026-08-25
600130,波导股份,4.3600000000,4.3400000000,97269968.0000000000,226429.0000000000,0.0046000000,0.9726996800,东方财富沪深京A股延迟行情直连,2026-08-25
300575,中旗股份,6.0300000000,5.8600000000,97222474.0999999940,162233.0000000000,0.0290000000,0.9722247410,东方财富沪深京A股延迟行情直连,2026-08-25
688767,博拓生物,36.4500000000,35.1600000000,97216928.0000000000,27303.0000000000,0.0367000000,0.9721692800,东方财富沪深京A股延迟行情直连,2026-08-25
300455,航天智装,17.3000000000,17.0100000000,96869261.6500000060,56529.0000000000,0.0170000000,0.9686926165,东方财富沪深京A股延迟行情直连,2026-08-25
688168,安博通,35.3600000000,34.7700000000,96842888.0000000000,27946.0000000000,0.0170000000,0.9684288800,东方财富沪深京A股延迟行情直连,2026-08-25
002349,精华制药,7.0000000000,6.8100000000,96815543.5000000000,139780.0000000000,0.0279000000,0.9681554350,东方财富沪深京A股延迟行情直连,2026-08-25
688670,金迪克,16.6600000000,15.0100000000,96698771.0000000000,60341.0000000000,0.1099000000,0.9669877100,东方财富沪深京A股延迟行情直连,2026-08-25
600691,潞化科技,2.6000000000,2.5500000000,96639217.0000000000,373020.0000000000,0.0196000000,0.9663921700,东方财富沪深京A股延迟行情直连,2026-08-25
000828,东莞控股,10.0000000000,9.9300000000,96617790.5999999940,96881.0000000000,0.0070000000,0.9661779060,东方财富沪深京A股延迟行情直连,2026-08-25
002066,瑞泰科技,22.2200000000,21.6700000000,96593967.0000000000,43419.0000000000,0.0254000000,0.9659396700,东方财富沪深京A股延迟行情直连,2026-08-25
300801,泰和科技,22.4500000000,22.4600000000,96522481.9399999976,43529.0000000000,-0.0004000000,0.9652248194,东方财富沪深京A股延迟行情直连,2026-08-25
600771,广誉远,13.6100000000,13.2400000000,96477945.0000000000,71986.0000000000,0.0279000000,0.9647794500,东方财富沪深京A股延迟行情直连,2026-08-25
600039,四川路桥,8.5800000000,8.5500000000,96415577.0000000000,112151.0000000000,0.0035000000,0.9641557700,东方财富沪深京A股延迟行情直连,2026-08-25
000882,华联股份,1.4700000000,1.4200000000,96354807.0000000000,663026.0000000000,0.0352000000,0.9635480700,东方财富沪深京A股延迟行情直连,2026-08-25
688045,必易微,57.9100000000,58.0000000000,96212094.0000000000,16977.0000000000,-0.0016000000,0.9621209400,东方财富沪深京A股延迟行情直连,2026-08-25
002020,京新药业,12.9000000000,12.6900000000,96202377.5600000024,75233.0000000000,0.0165000000,0.9620237756,东方财富沪深京A股延迟行情直连,2026-08-25
301096,百诚医药,48.0700000000,48.2000000000,96153006.6400000006,20097.0000000000,-0.0027000000,0.9615300664,东方财富沪深京A股延迟行情直连,2026-08-25
920117,龙鑫智能,29.6700000000,30.1300000000,96146105.1500000060,33143.0000000000,-0.0153000000,0.9614610515,东方财富沪深京A股延迟行情直连,2026-08-25
002214,大立科技,15.0800000000,14.9800000000,96100807.0699999928,64400.0000000000,0.0067000000,0.9610080707,东方财富沪深京A股延迟行情直连,2026-08-25
301058,中粮科工,8.5800000000,8.3300000000,95968305.3799999952,112180.0000000000,0.0300000000,0.9596830538,东方财富沪深京A股延迟行情直连,2026-08-25
688148,芳源股份,6.3000000000,6.2900000000,95891611.0000000000,154160.0000000000,0.0016000000,0.9589161100,东方财富沪深京A股延迟行情直连,2026-08-25
301172,君逸数码,16.9100000000,16.6000000000,95862639.9300000072,57798.0000000000,0.0187000000,0.9586263993,东方财富沪深京A股延迟行情直连,2026-08-25
301555,惠柏新材,32.4900000000,30.4600000000,95744802.2999999970,30065.0000000000,0.0666000000,0.9574480230,东方财富沪深京A股延迟行情直连,2026-08-25
002355,兴民智通,4.8100000000,4.7000000000,95706856.4699999988,201556.0000000000,0.0234000000,0.9570685647,东方财富沪深京A股延迟行情直连,2026-08-25
301665,泰禾股份,24.5100000000,24.2300000000,95649218.8900000006,38998.0000000000,0.0116000000,0.9564921889,东方财富沪深京A股延迟行情直连,2026-08-25
301509,金凯生科,30.1800000000,29.4700000000,95617309.0999999940,32350.0000000000,0.0241000000,0.9561730910,东方财富沪深京A股延迟行情直连,2026-08-25
002867,周大生,12.3700000000,12.2800000000,95612293.6500000060,77642.0000000000,0.0073000000,0.9561229365,东方财富沪深京A股延迟行情直连,2026-08-25
605008,长鸿高科,12.9100000000,13.2100000000,95464073.0000000000,74182.0000000000,-0.0227000000,0.9546407300,东方财富沪深京A股延迟行情直连,2026-08-25
002718,友邦吊顶,84.5200000000,85.6500000000,95442082.0000000000,11411.0000000000,-0.0132000000,0.9544208200,东方财富沪深京A股延迟行情直连,2026-08-25
601828,美凯龙,2.1700000000,2.1000000000,95356443.0000000000,445735.0000000000,0.0333000000,0.9535644300,东方财富沪深京A股延迟行情直连,2026-08-25
301281,科源制药,44.7300000000,43.9700000000,95339614.3900000006,21855.0000000000,0.0173000000,0.9533961439,东方财富沪深京A股延迟行情直连,2026-08-25
600477,杭萧钢构,2.4600000000,2.3800000000,95299883.0000000000,391705.0000000000,0.0336000000,0.9529988300,东方财富沪深京A股延迟行情直连,2026-08-25
301231,荣信文化,27.0200000000,26.2600000000,95279158.6500000060,35753.0000000000,0.0289000000,0.9527915865,东方财富沪深京A股延迟行情直连,2026-08-25
688309,恒誉科技,72.5000000000,73.0000000000,95191164.0000000000,13246.0000000000,-0.0068000000,0.9519116400,东方财富沪深京A股延迟行情直连,2026-08-25
301033,迈普医学,54.8200000000,55.3000000000,95130965.6099999994,17319.0000000000,-0.0087000000,0.9513096561,东方财富沪深京A股延迟行情直连,2026-08-25
301517,陕西华达,37.9500000000,37.6600000000,95102621.0000000000,25685.0000000000,0.0077000000,0.9510262100,东方财富沪深京A股延迟行情直连,2026-08-25
603298,杭叉集团,26.2000000000,25.8000000000,95030424.0000000000,36862.0000000000,0.0155000000,0.9503042400,东方财富沪深京A股延迟行情直连,2026-08-25
002161,远 望 谷,5.9500000000,5.7900000000,94884993.0000000000,162236.0000000000,0.0276000000,0.9488499300,东方财富沪深京A股延迟行情直连,2026-08-25
000586,汇源通信,12.9400000000,12.7400000000,94786276.0000000000,73910.0000000000,0.0157000000,0.9478627600,东方财富沪深京A股延迟行情直连,2026-08-25
002782,可立克,15.2100000000,14.9900000000,94674983.6299999952,63114.0000000000,0.0147000000,0.9467498363,东方财富沪深京A股延迟行情直连,2026-08-25
688475,萤石网络,29.1000000000,29.0800000000,94604712.0000000000,32525.0000000000,0.0007000000,0.9460471200,东方财富沪深京A股延迟行情直连,2026-08-25
001325,元创股份,40.7900000000,39.5400000000,94496400.1700000018,23579.0000000000,0.0316000000,0.9449640017,东方财富沪深京A股延迟行情直连,2026-08-25
300622,博士眼镜,14.7300000000,14.3500000000,94465926.3299999982,64619.0000000000,0.0265000000,0.9446592633,东方财富沪深京A股延迟行情直连,2026-08-25
603976,正川股份,28.1800000000,27.7600000000,94286307.0000000000,33752.0000000000,0.0151000000,0.9428630700,东方财富沪深京A股延迟行情直连,2026-08-25
000820,神雾节能,3.5900000000,3.4500000000,94202194.0000000000,265314.0000000000,0.0406000000,0.9420219400,东方财富沪深京A股延迟行情直连,2026-08-25
002727,一心堂,11.7700000000,11.4300000000,94155462.0499999970,80635.0000000000,0.0297000000,0.9415546205,东方财富沪深京A股延迟行情直连,2026-08-25
600995,南网储能,12.2900000000,12.2400000000,94102029.0000000000,76650.0000000000,0.0041000000,0.9410202900,东方财富沪深京A股延迟行情直连,2026-08-25
300032,金龙机电,3.9000000000,3.7600000000,94087495.0000000000,244073.0000000000,0.0372000000,0.9408749500,东方财富沪深京A股延迟行情直连,2026-08-25
002482,广田集团,1.2900000000,1.2500000000,94012879.8900000006,730812.0000000000,0.0320000000,0.9401287989,东方财富沪深京A股延迟行情直连,2026-08-25
000029,深深房Ａ,22.5200000000,22.6200000000,93852156.0000000000,41860.0000000000,-0.0044000000,0.9385215600,东方财富沪深京A股延迟行情直连,2026-08-25
688303,大全能源,17.6000000000,17.6300000000,93749965.0000000000,53221.0000000000,-0.0017000000,0.9374996500,东方财富沪深京A股延迟行情直连,2026-08-25
000686,东北证券,7.8500000000,7.8000000000,93687644.1200000048,119738.0000000000,0.0064000000,0.9368764412,东方财富沪深京A股延迟行情直连,2026-08-25
300062,中能电气,6.2900000000,6.2000000000,93661078.8599999994,150854.0000000000,0.0145000000,0.9366107886,东方财富沪深京A股延迟行情直连,2026-08-25
301323,新莱福,68.0000000000,69.0000000000,93642536.4699999988,13778.0000000000,-0.0145000000,0.9364253647,东方财富沪深京A股延迟行情直连,2026-08-25
002642,荣联科技,7.2600000000,7.0000000000,93610407.9500000030,130414.0000000000,0.0371000000,0.9361040795,东方财富沪深京A股延迟行情直连,2026-08-25
300969,恒帅股份,74.1800000000,74.0500000000,93430907.6899999976,12725.0000000000,0.0018000000,0.9343090769,东方财富沪深京A股延迟行情直连,2026-08-25
002901,大博医疗,45.7700000000,45.5100000000,93290270.3299999982,20462.0000000000,0.0057000000,0.9329027033,东方财富沪深京A股延迟行情直连,2026-08-25
000402,金 融 街,2.4800000000,2.4300000000,93226610.6400000006,377975.0000000000,0.0206000000,0.9322661064,东方财富沪深京A股延迟行情直连,2026-08-25
301089,拓新药业,24.3200000000,23.1400000000,93173119.8700000048,39134.0000000000,0.0510000000,0.9317311987,东方财富沪深京A股延迟行情直连,2026-08-25
002332,仙琚制药,8.5600000000,8.4400000000,93119027.9000000060,109208.0000000000,0.0142000000,0.9311902790,东方财富沪深京A股延迟行情直连,2026-08-25
301305,朗坤科技,24.5500000000,24.0200000000,93110007.0000000000,38645.0000000000,0.0221000000,0.9311000700,东方财富沪深京A股延迟行情直连,2026-08-25
002762,金发拉比,9.4700000000,9.7100000000,93085155.0000000000,97109.0000000000,-0.0247000000,0.9308515500,东方财富沪深京A股延迟行情直连,2026-08-25
301065,本立科技,20.1000000000,19.2100000000,93064106.1899999976,46695.0000000000,0.0463000000,0.9306410619,东方财富沪深京A股延迟行情直连,2026-08-25
301149,隆华新材,8.0400000000,7.6900000000,93002483.2000000030,117765.0000000000,0.0455000000,0.9300248320,东方财富沪深京A股延迟行情直连,2026-08-25
603316,诚邦股份,13.9300000000,13.7200000000,92961229.0000000000,68034.0000000000,0.0153000000,0.9296122900,东方财富沪深京A股延迟行情直连,2026-08-25
300809,华辰装备,23.8600000000,23.2200000000,92927471.3799999952,39461.0000000000,0.0276000000,0.9292747138,东方财富沪深京A股延迟行情直连,2026-08-25
002945,华林证券,13.8100000000,13.8900000000,92892685.8599999994,67438.0000000000,-0.0058000000,0.9289268586,东方财富沪深京A股延迟行情直连,2026-08-25
300403,汉宇集团,9.4600000000,9.0400000000,92877241.1099999994,100202.0000000000,0.0465000000,0.9287724111,东方财富沪深京A股延迟行情直连,2026-08-25
300525,博思软件,8.1600000000,7.9600000000,92838549.2000000030,114481.0000000000,0.0251000000,0.9283854920,东方财富沪深京A股延迟行情直连,2026-08-25
600496,精工钢构,3.4200000000,3.3700000000,92811196.0000000000,272641.0000000000,0.0148000000,0.9281119600,东方财富沪深京A股延迟行情直连,2026-08-25
603016,新宏泰,28.8200000000,28.8500000000,92766795.0000000000,32416.0000000000,-0.0010000000,0.9276679500,东方财富沪深京A股延迟行情直连,2026-08-25
688253,英诺特,54.5000000000,55.2500000000,92721442.0000000000,16992.0000000000,-0.0136000000,0.9272144200,东方财富沪深京A股延迟行情直连,2026-08-25
001378,德冠新材,20.9200000000,20.0500000000,92709786.0000000000,45364.0000000000,0.0434000000,0.9270978600,东方财富沪深京A股延迟行情直连,2026-08-25
605598,上海港湾,26.8000000000,25.8900000000,92593395.0000000000,34964.0000000000,0.0351000000,0.9259339500,东方财富沪深京A股延迟行情直连,2026-08-25
002063,远光软件,5.3800000000,5.2700000000,92563082.1500000060,173341.0000000000,0.0209000000,0.9256308215,东方财富沪深京A股延迟行情直连,2026-08-25
300354,东华测试,26.9900000000,26.1600000000,92423788.1299999952,35023.0000000000,0.0317000000,0.9242378813,东方财富沪深京A股延迟行情直连,2026-08-25
002300,太阳电缆,6.7600000000,6.6200000000,92307774.2099999934,137944.0000000000,0.0211000000,0.9230777421,东方财富沪深京A股延迟行情直连,2026-08-25
000860,顺鑫农业,10.4400000000,10.1800000000,92210762.5000000000,88352.0000000000,0.0255000000,0.9221076250,东方财富沪深京A股延迟行情直连,2026-08-25
300134,大富科技,8.3500000000,8.1100000000,92048765.0999999940,111694.0000000000,0.0296000000,0.9204876510,东方财富沪深京A股延迟行情直连,2026-08-25
920522,纳科诺尔,18.3200000000,18.6400000000,91932799.0900000036,50009.0000000000,-0.0172000000,0.9193279909,东方财富沪深京A股延迟行情直连,2026-08-25
600133,东湖高新,8.2600000000,8.2400000000,91876849.0000000000,111773.0000000000,0.0024000000,0.9187684900,东方财富沪深京A股延迟行情直连,2026-08-25
000567,海德股份,6.0000000000,5.8700000000,91829916.9300000072,154234.0000000000,0.0221000000,0.9182991693,东方财富沪深京A股延迟行情直连,2026-08-25
300595,欧普康视,10.9600000000,10.7100000000,91805662.6800000072,84659.0000000000,0.0233000000,0.9180566268,东方财富沪深京A股延迟行情直连,2026-08-25
600271,航天信息,6.8200000000,6.6600000000,91758883.0000000000,135304.0000000000,0.0240000000,0.9175888300,东方财富沪深京A股延迟行情直连,2026-08-25
301101,明月镜片,29.5600000000,28.1700000000,91711345.9800000042,31478.0000000000,0.0493000000,0.9171134598,东方财富沪深京A股延迟行情直连,2026-08-25
002019,亿帆医药,9.9900000000,9.8400000000,91697050.1400000006,92243.0000000000,0.0152000000,0.9169705014,东方财富沪深京A股延迟行情直连,2026-08-25
301111,粤万年青,21.7100000000,21.0700000000,91678762.1299999952,43155.0000000000,0.0304000000,0.9167876213,东方财富沪深京A股延迟行情直连,2026-08-25
002201,九鼎新材,8.1400000000,7.9800000000,91484314.0999999940,114105.0000000000,0.0201000000,0.9148431410,东方财富沪深京A股延迟行情直连,2026-08-25
600012,皖通高速,16.3900000000,16.2500000000,91480693.0000000000,55785.0000000000,0.0086000000,0.9148069300,东方财富沪深京A股延迟行情直连,2026-08-25
300998,宁波方正,26.3000000000,25.6500000000,91421935.0000000000,35141.0000000000,0.0253000000,0.9142193500,东方财富沪深京A股延迟行情直连,2026-08-25
600098,广州发展,6.2800000000,6.3100000000,91411428.0000000000,145014.0000000000,-0.0048000000,0.9141142800,东方财富沪深京A股延迟行情直连,2026-08-25
688016,心脉医疗,91.3900000000,90.3800000000,91244909.0000000000,10031.0000000000,0.0112000000,0.9124490900,东方财富沪深京A股延迟行情直连,2026-08-25
300892,品渥食品,23.6200000000,21.9300000000,91162682.1599999964,39440.0000000000,0.0771000000,0.9116268216,东方财富沪深京A股延迟行情直连,2026-08-25
002392,北京利尔,7.7500000000,7.6700000000,91133689.0000000000,118298.0000000000,0.0104000000,0.9113368900,东方财富沪深京A股延迟行情直连,2026-08-25
002773,康弘药业,20.4500000000,20.4800000000,91096508.0000000000,44577.0000000000,-0.0015000000,0.9109650800,东方财富沪深京A股延迟行情直连,2026-08-25
300752,隆利科技,11.1700000000,10.7400000000,91081290.8599999994,83323.0000000000,0.0400000000,0.9108129086,东方财富沪深京A股延迟行情直连,2026-08-25
600022,山东钢铁,1.3400000000,1.3200000000,91066685.0000000000,683534.0000000000,0.0152000000,0.9106668500,东方财富沪深京A股延迟行情直连,2026-08-25
601366,利群股份,3.6600000000,3.5100000000,91041634.0000000000,249759.0000000000,0.0427000000,0.9104163400,东方财富沪深京A股延迟行情直连,2026-08-25
600993,马应龙,23.2200000000,22.7300000000,90855086.0000000000,39431.0000000000,0.0216000000,0.9085508600,东方财富沪深京A股延迟行情直连,2026-08-25
300891,惠云钛业,7.6600000000,7.3400000000,90841936.9599999934,120499.0000000000,0.0436000000,0.9084193696,东方财富沪深京A股延迟行情直连,2026-08-25
002550,千红制药,6.5900000000,6.5000000000,90775639.2600000054,138663.0000000000,0.0138000000,0.9077563926,东方财富沪深京A股延迟行情直连,2026-08-25
300644,南京聚隆,20.3400000000,21.0000000000,90769367.0999999940,45604.0000000000,-0.0314000000,0.9076936710,东方财富沪深京A股延迟行情直连,2026-08-25
301061,匠心家居,34.6400000000,34.5600000000,90730138.3599999994,26050.0000000000,0.0023000000,0.9073013836,东方财富沪深京A股延迟行情直连,2026-08-25
600835,上海机电,17.9200000000,17.4400000000,90717020.0000000000,50985.0000000000,0.0275000000,0.9071702000,东方财富沪深京A股延迟行情直连,2026-08-25
600369,西南证券,4.0300000000,4.0100000000,90670329.0000000000,224824.0000000000,0.0050000000,0.9067032900,东方财富沪深京A股延迟行情直连,2026-08-25
603707,健友股份,8.1400000000,7.7800000000,90615944.0000000000,113533.0000000000,0.0463000000,0.9061594400,东方财富沪深京A股延迟行情直连,2026-08-25
600892,大晟文化,3.9000000000,3.7800000000,90579003.0000000000,234947.0000000000,0.0317000000,0.9057900300,东方财富沪深京A股延迟行情直连,2026-08-25
688505,复旦张江,8.5200000000,8.3800000000,90456517.0000000000,107603.0000000000,0.0167000000,0.9045651700,东方财富沪深京A股延迟行情直连,2026-08-25
301677,欣兴工具,54.0200000000,54.0800000000,90311238.8700000048,16820.0000000000,-0.0011000000,0.9031123887,东方财富沪深京A股延迟行情直连,2026-08-25
688277,天智航-U,15.6200000000,15.1200000000,90305559.0000000000,58217.0000000000,0.0331000000,0.9030555900,东方财富沪深京A股延迟行情直连,2026-08-25
002148,北纬科技,6.2700000000,6.0800000000,90196344.1899999976,145129.0000000000,0.0313000000,0.9019634419,东方财富沪深京A股延迟行情直连,2026-08-25
002507,涪陵榨菜,11.2700000000,11.1900000000,90190278.5000000000,79919.0000000000,0.0071000000,0.9019027850,东方财富沪深京A股延迟行情直连,2026-08-25
001313,粤海饲料,7.7500000000,7.6300000000,90069334.7000000030,117059.0000000000,0.0157000000,0.9006933470,东方财富沪深京A股延迟行情直连,2026-08-25
301557,常友科技,85.8700000000,86.8200000000,90052312.9699999988,10462.0000000000,-0.0109000000,0.9005231297,东方财富沪深京A股延迟行情直连,2026-08-25
603583,捷昌驱动,23.7000000000,22.8300000000,89996820.0000000000,38421.0000000000,0.0381000000,0.8999682000,东方财富沪深京A股延迟行情直连,2026-08-25
600770,综艺股份,5.0700000000,4.9900000000,89899394.0000000000,179165.0000000000,0.0160000000,0.8989939400,东方财富沪深京A股延迟行情直连,2026-08-25
