日期,行业层级,一级行业代码,一级行业,指数代码,指数名称,收盘价,成交额,日收益率,20日年化波动率
2026-08-19,二级行业,801050,有色金属,801054,小金属,37304.11000000,437.95980000,-0.05505485,0.57003043
2026-08-19,二级行业,801050,有色金属,801055,工业金属,3312.96000000,462.27320000,-0.03193230,0.45453983
2026-08-19,二级行业,801050,有色金属,801056,能源金属,16378.53000000,128.33940000,-0.04943774,0.50613807
2026-08-19,二级行业,801050,有色金属,801053,贵金属,26996.53000000,206.16790000,0.00612736,0.58881646
2026-08-19,二级行业,801050,有色金属,801051,金属新材料,9192.13000000,118.27800000,-0.06529995,0.51735755
2026-08-19,二级行业,801890,机械设备,801074,专用设备,11576.65000000,457.27950000,-0.06171914,0.47173184
2026-08-19,二级行业,801890,机械设备,801077,工程机械,21299.15000000,66.39070000,-0.02124084,0.22364416
2026-08-19,二级行业,801890,机械设备,801078,自动化设备,19763.38000000,505.94440000,-0.08609155,0.62048108
2026-08-19,二级行业,801890,机械设备,801076,轨交设备Ⅱ,5741.98000000,47.93970000,-0.00993688,0.17957761
2026-08-19,二级行业,801890,机械设备,801072,通用设备,7813.88000000,751.83460000,-0.07758161,0.59418765
2026-08-19,二级行业,801880,汽车,801095,乘用车,13930.64000000,44.76330000,-0.01301234,0.23320154
