指数代码,指数名称,发布日期,收盘指数,成交量,涨跌幅,换手率,市盈率,市净率,均价,成交额占比,流通市值,平均流通市值,股息率
801037,橡胶,2026-01-29,5378.49,2.34,-1.87,5.3,61.43,2.99,23.6,0.13,580.99,34.18,0.65
801078,自动化设备,2026-01-29,18124.25,9.05,-2.42,4.94,66.4,5.31,48.41,1.21,6507.62,83.43,0.42
801053,贵金属,2026-01-29,42197.15,18.98,5.74,16.75,51.59,7.5,45.56,2.43,4566.03,415.09,0.54
801054,小金属,2026-01-29,40758.6,20.22,-1.25,16.6,73.47,5.96,43.43,2.95,5255.5,218.98,0.42
801011,林业Ⅱ,2026-01-29,2483.67,4.02,-4.64,21.02,4618.77,8.27,12.48,0.15,201.07,50.27,0.01
801086,电子化学品Ⅱ,2026-01-29,8754.57,7.16,-4.75,7.31,83.51,4.93,49.71,0.74,2950.74,86.79,0.38
801129,调味发酵品Ⅱ,2026-01-29,6896.27,2.77,2.54,3.64,28.7,3.57,18.19,0.14,1284.31,91.74,2.37
801127,饮料乳品,2026-01-29,7712.06,4.85,2.21,3.78,24.64,3.35,25.08,0.3,2723.91,104.77,4.53
801092,汽车服务,2026-01-29,533.4,1.76,-1.81,3.82,56.69,1.98,7.93,0.05,298.08,29.81,0.57
801093,汽车零部件,2026-01-29,8809.25,44.93,-1.99,5.95,30.51,2.88,30.63,2.75,13675.82,57.7,1.3
801096,商用车,2026-01-29,9718.88,4.47,0.78,3.53,34.98,3.86,14.9,0.26,1812.16,139.4,1.34
801101,计算机设备,2026-01-29,3155.54,15.65,-1.31,5.46,45.9,4.0,33.23,1.28,7081.54,84.3,1.15
801081,半导体,2026-01-29,8111.36,41.79,-4.01,8.85,117.72,7.74,110.17,9.19,38479.12,226.35,0.14
801104,软件开发,2026-01-29,7949.24,38.89,0.77,8.26,145.46,5.91,44.31,3.44,12209.79,92.5,0.27
801111,白色家电,2026-01-29,18778.01,3.35,2.46,2.17,10.66,2.16,22.09,0.38,6376.12,637.61,6.27
801103,IT服务Ⅱ,2026-01-29,6202.27,54.19,0.02,9.84,133.69,4.45,30.6,3.46,9868.26,82.93,0.27
801112,黑色家电,2026-01-29,2377.21,4.72,-1.26,5.84,29.53,2.72,23.43,0.18,1003.45,100.35,1.04
801113,小家电,2026-01-29,5116.45,1.27,-0.15,3.53,25.79,3.16,30.27,0.09,854.03,42.7,1.27
801114,厨卫电器,2026-01-29,10447.41,1.17,2.45,5.35,19.72,1.99,14.18,0.05,269.46,29.94,3.47
801102,通信设备,2026-01-29,7063.25,25.52,-1.2,8.03,63.39,7.88,63.27,4.3,17814.55,209.58,0.39
801995,电视广播Ⅱ,2026-01-29,1368.22,7.67,2.18,6.58,71.04,1.45,13.51,0.22,883.22,63.09,1.09
801043,冶钢原料,2026-01-29,4166.02,8.4,-0.62,9.02,64.59,2.38,13.89,0.22,775.8,86.2,1.07
801145,文娱用品,2026-01-29,2002.56,3.4,1.12,9.7,48.11,3.53,22.63,0.14,514.13,23.37,0.93
801116,家电零部件Ⅱ,2026-01-29,8138.26,5.73,-2.2,6.11,45.63,4.48,22.08,0.5,2014.95,67.16,0.68
801115,照明设备Ⅱ,2026-01-29,3981.29,1.74,-0.77,4.47,47.57,2.09,16.17,0.04,236.57,19.71,2.15
801117,其他家电Ⅱ,2026-01-29,751.73,0.57,0.28,5.28,46.7,1.68,12.51,0.02,80.01,26.67,0.81
801124,食品加工,2026-01-29,14571.21,3.07,1.29,3.6,28.28,2.3,18.79,0.12,1105.6,44.22,2.59
801125,白酒Ⅱ,2026-01-29,45171.68,7.44,9.2,8.88,19.1,4.57,121.12,2.11,12114.19,605.71,3.66
801126,非白酒,2026-01-29,4113.88,3.6,5.37,6.94,29.42,2.99,17.69,0.18,828.73,51.8,2.1
801128,休闲食品,2026-01-29,2065.2,2.18,-0.5,5.19,37.6,3.19,29.02,0.14,807.57,35.11,2.02
801084,光学光电子,2026-01-29,1791.65,40.41,-2.42,4.55,56.3,2.38,29.93,1.56,7358.72,79.99,0.6
801131,纺织制造,2026-01-29,1992.23,5.99,-0.52,6.3,24.91,1.85,14.8,0.17,830.39,26.79,2.18
801132,服装家纺,2026-01-29,1632.05,8.65,0.39,4.69,30.34,1.92,14.3,0.28,1417.04,24.02,2.03
801133,饰品,2026-01-29,1929.03,9.93,-2.04,16.37,36.63,2.69,16.13,0.37,597.2,39.81,1.94
801141,包装印刷,2026-01-29,3222.36,8.57,-1.79,5.42,40.32,2.69,13.71,0.29,1412.29,34.45,1.31
801142,家居用品,2026-01-29,2049.3,6.38,1.64,5.38,29.49,2.36,23.23,0.34,1801.63,24.68,2.04
801151,化学制药,2026-01-29,12865.36,20.77,-0.09,3.58,45.89,3.43,25.65,1.24,10762.99,71.75,0.83
801143,造纸,2026-01-29,2506.73,6.84,0.02,4.49,32.28,1.37,10.57,0.15,909.86,41.36,1.44
801095,乘用车,2026-01-29,17811.8,5.54,-0.34,3.24,24.9,2.1,33.9,0.41,4436.75,554.59,1.4
801152,生物制品,2026-01-29,6371.3,6.61,-1.19,3.34,47.63,2.41,34.14,0.47,3830.22,75.1,1.0
801766,影视院线,2026-01-29,1470.3,12.3,2.12,9.26,98.36,3.6,12.82,0.41,1264.98,66.58,0.23
801724,专业工程,2026-01-29,2200.46,20.17,-0.63,8.29,22.85,1.35,21.92,0.62,1982.25,50.83,1.39
801737,电池,2026-01-29,22913.01,22.72,-1.04,5.33,35.73,3.62,41.31,2.36,18461.44,194.33,0.68
801204,专业连锁Ⅱ,2026-01-29,4814.07,1.73,1.35,6.15,76.79,3.54,15.62,0.08,347.64,49.66,1.04
801206,互联网电商,2026-01-29,12474.49,4.14,0.59,4.53,43.66,3.03,22.61,0.23,748.79,41.6,0.51
801156,医疗服务,2026-01-29,6946.95,13.59,1.69,5.76,34.47,3.49,34.58,0.92,5564.51,109.11,0.89
801733,其他电源设备Ⅱ,2026-01-29,41930.54,7.21,-4.11,4.82,69.77,3.68,50.13,0.75,2999.38,103.43,0.38
801161,电力,2026-01-29,3255.58,55.51,0.0,4.46,19.5,1.6,8.59,1.44,9887.49,96.94,1.96
801163,燃气Ⅱ,2026-01-29,3552.62,8.14,-0.29,7.45,26.17,2.21,14.28,0.31,1145.97,39.52,2.0
801178,物流,2026-01-29,4706.15,7.3,0.68,2.96,18.34,1.26,12.66,0.25,2802.5,59.63,2.05
801181,房地产开发,2026-01-29,2705.74,69.64,2.51,7.03,64.88,0.85,6.69,1.2,5173.84,58.13,0.66
801183,房地产服务,2026-01-29,1023.1,6.97,5.22,10.91,44.35,1.83,10.09,0.12,288.75,26.25,0.68
801191,多元金融,2026-01-29,1374.44,10.13,0.26,3.93,32.21,1.52,11.01,0.31,1846.72,68.4,1.35
801202,贸易Ⅱ,2026-01-29,5340.28,5.4,-2.98,8.94,32.85,1.75,9.43,0.16,510.89,39.3,1.31
801784,城商行Ⅱ,2026-01-29,1004.64,14.99,2.56,2.25,5.59,0.51,9.35,0.4,5922.55,348.39,4.33
801179,铁路公路,2026-01-29,1600.14,11.02,0.4,2.82,16.7,0.94,8.76,0.21,2175.4,65.92,3.03
801721,房屋建设Ⅱ,2026-01-29,3325.67,19.26,0.32,10.59,7.38,0.53,10.27,0.28,875.01,109.38,3.15
801207,旅游零售Ⅱ,2026-01-29,10820.66,0.66,2.74,7.27,55.8,3.41,92.3,0.21,841.62,841.62,1.41
801223,通信服务,2026-01-29,2445.35,22.62,-0.05,5.86,28.08,2.01,23.1,1.27,4220.4,108.22,2.05
801231,综合Ⅱ,2026-01-29,4327.59,5.54,-1.66,5.63,61.15,2.71,9.63,0.18,867.19,57.81,0.23
801713,装修建材,2026-01-29,6124.62,8.03,3.42,6.25,47.32,2.41,18.21,0.37,1677.8,47.94,3.28
801712,玻璃玻纤,2026-01-29,13447.5,12.32,-1.26,11.69,40.47,2.53,14.57,0.59,1356.98,90.47,0.9
801219,酒店餐饮,2026-01-29,2017.28,1.31,0.9,4.36,46.53,2.04,14.43,0.05,345.44,38.38,1.11
801216,体育Ⅱ,2026-01-29,1978.58,1.39,5.71,17.07,643.43,3.78,12.84,0.05,86.16,43.08,0.16
801723,基础建设,2026-01-29,2375.53,37.93,-0.41,6.41,10.36,0.66,10.19,0.78,3221.32,71.58,2.32
801731,电机Ⅱ,2026-01-29,16318.43,4.71,-2.93,6.6,67.48,4.31,32.85,0.35,1491.92,59.68,0.5
801193,证券Ⅱ,2026-01-29,6926.89,44.25,1.33,3.31,17.81,1.39,12.13,1.96,17164.12,343.28,1.18
801726,工程咨询服务Ⅱ,2026-01-29,2246.54,5.27,-0.46,7.12,38.01,1.99,20.29,0.24,997.43,24.33,0.84
801218,专业服务,2026-01-29,6549.84,3.74,-1.26,5.75,30.67,2.83,25.05,0.2,1007.22,33.57,1.06
801994,教育,2026-01-29,2472.95,7.03,0.24,7.08,106.0,4.79,13.74,0.16,635.02,39.69,0.35
801203,一般零售,2026-01-29,3684.92,22.37,0.26,5.47,59.06,1.74,10.37,0.53,2601.31,44.85,1.06
801765,广告营销,2026-01-29,3945.07,46.45,7.94,18.47,65.42,6.28,17.76,2.51,3028.42,112.16,1.27
801194,保险Ⅱ,2026-01-29,1547.57,5.54,4.54,3.33,8.51,1.38,51.62,0.94,9144.19,1828.84,3.34
801085,消费电子,2026-01-29,9967.5,23.54,-2.69,6.17,38.89,4.62,41.89,2.91,12281.13,136.46,0.71
801736,风电设备,2026-01-29,3090.33,9.75,-2.5,6.82,51.16,2.38,39.31,0.75,2643.29,91.15,0.54
801155,中药Ⅱ,2026-01-29,6347.4,10.71,0.8,2.79,27.09,2.28,18.02,0.5,4322.44,64.51,2.31
801881,摩托车及其他,2026-01-29,3591.45,1.35,-1.79,2.14,33.62,3.71,47.9,0.09,1098.37,73.22,1.44
801738,电网设备,2026-01-29,6274.88,41.22,-2.57,8.02,36.66,3.34,22.17,2.17,9550.01,77.64,0.99
801741,航天装备Ⅱ,2026-01-29,37928.29,5.84,-2.01,14.73,609.27,6.82,52.08,0.74,1568.36,196.04,0.1
801742,航空装备Ⅱ,2026-01-29,11566.82,11.62,-1.49,6.45,93.95,4.37,39.82,1.28,6096.25,132.53,0.36
801743,地面兵装Ⅱ,2026-01-29,20714.36,3.48,-1.6,7.44,147.89,4.02,34.08,0.21,881.2,73.43,0.18
801744,航海装备Ⅱ,2026-01-29,3131.81,4.29,-0.42,4.99,41.67,2.13,23.38,0.31,2326.67,258.52,0.25
801745,军工电子Ⅱ,2026-01-29,7419.02,17.08,-2.61,8.81,139.02,5.16,44.93,1.67,5900.29,93.66,0.27
801767,数字媒体,2026-01-29,2171.77,5.58,3.39,16.45,115.14,3.71,26.73,0.51,748.56,53.47,0.43
801769,出版,2026-01-29,1782.8,8.53,3.02,8.67,24.44,1.87,14.1,0.43,1016.53,35.05,2.0
801782,国有大型银行Ⅱ,2026-01-29,1839.25,19.26,0.48,1.82,7.11,0.59,6.64,0.43,7004.38,1167.4,3.81
801785,农商行Ⅱ,2026-01-29,796.68,5.57,2.24,2.08,5.99,0.57,5.4,0.1,1521.42,152.14,4.84
801951,煤炭开采,2026-01-29,3314.52,26.48,0.31,5.49,17.8,1.38,10.56,0.63,4330.73,144.36,3.19
801154,医药商业,2026-01-29,5514.25,7.53,-0.28,6.26,21.71,1.48,16.22,0.27,1377.94,43.06,1.8
801711,水泥,2026-01-29,5368.31,6.68,0.62,4.97,21.54,0.88,9.99,0.23,1360.78,64.8,2.53
801972,环保设备Ⅱ,2026-01-29,2102.63,3.35,-1.77,5.18,45.8,2.29,17.29,0.16,791.36,29.31,1.02
801722,装修装饰Ⅱ,2026-01-29,4604.16,3.79,-1.25,3.75,82.57,2.45,11.48,0.11,583.17,25.36,0.72
801952,焦炭Ⅱ,2026-01-29,1564.03,9.72,1.57,13.15,,1.58,4.43,0.15,335.82,47.97,0.37
801961,油气开采Ⅱ,2026-01-29,3077.92,11.26,2.69,10.57,16.75,1.93,13.74,0.34,1133.4,283.35,2.18
801962,油服工程,2026-01-29,3151.53,24.97,8.51,22.62,31.03,2.15,13.61,0.62,839.97,64.61,1.24
801963,炼化及贸易,2026-01-29,3346.96,22.28,0.96,4.9,25.57,1.48,13.25,0.67,4290.25,143.01,2.44
801982,化妆品,2026-01-29,7299.32,1.79,1.07,6.62,38.56,3.24,25.65,0.11,528.18,37.73,1.19
801971,环境治理,2026-01-29,2066.07,19.33,-0.73,4.75,28.41,1.67,15.85,0.64,3361.16,31.71,1.19
801764,游戏Ⅱ,2026-01-29,3970.9,20.03,1.56,7.68,43.54,4.51,36.79,1.18,4572.62,175.87,0.72
801981,个护用品,2026-01-29,1598.42,1.2,0.75,6.26,35.04,2.51,24.31,0.07,318.4,26.53,1.36
801983,医疗美容,2026-01-29,1415.3,0.21,3.19,2.05,45.18,4.63,64.61,0.04,301.6,100.53,2.2
801991,航空机场,2026-01-29,3145.15,8.2,-0.46,2.1,63.99,2.89,15.79,0.18,2222.25,185.19,0.68
801992,航运港口,2026-01-29,3188.68,19.67,0.52,4.66,12.19,1.27,8.24,0.46,2658.84,78.2,4.19
801993,旅游及景区,2026-01-29,2550.38,4.21,1.17,4.99,58.43,3.27,21.03,0.16,825.15,34.38,0.95
801735,光伏设备,2026-01-29,7371.42,43.75,-1.31,10.8,49.63,3.37,43.28,3.14,9865.44,154.15,0.69
801983,医疗美容,2026-01-30,1371.13,0.21,-3.12,2.09,43.77,4.48,62.54,0.03,292.19,97.4,2.27
801961,油气开采Ⅱ,2026-01-30,3006.1,12.44,-2.33,11.69,16.36,1.89,13.32,0.4,1106.96,276.74,2.23
801994,教育,2026-01-30,2410.36,5.85,-2.53,5.89,103.32,4.67,13.52,0.14,618.95,38.68,0.36
801993,旅游及景区,2026-01-30,2602.61,7.91,2.05,9.36,59.63,3.34,21.25,0.32,842.05,35.09,0.93
801992,航运港口,2026-01-30,3188.51,18.01,-0.01,4.26,12.19,1.27,8.26,0.48,2658.69,78.2,4.2
801991,航空机场,2026-01-30,3151.97,7.96,0.22,2.04,64.13,2.9,15.85,0.18,2227.07,185.59,0.67
801981,个护用品,2026-01-30,1572.46,1.35,-1.62,7.07,34.41,2.47,24.36,0.08,313.22,26.1,1.38
801972,环保设备Ⅱ,2026-01-30,2102.65,2.72,0.0,4.21,45.78,2.29,17.48,0.15,791.37,29.31,1.02
801963,炼化及贸易,2026-01-30,3369.77,20.19,0.68,4.44,25.74,1.49,13.08,0.74,4319.48,143.98,2.42
801962,油服工程,2026-01-30,3013.22,28.36,-4.39,25.69,29.67,2.06,12.71,0.81,803.11,61.78,1.3
801982,化妆品,2026-01-30,7252.33,2.1,-0.64,7.73,38.3,3.22,25.5,0.12,524.78,37.48,1.19
801154,医药商业,2026-01-30,5434.98,6.66,-1.44,5.53,21.41,1.46,15.95,0.26,1358.13,42.44,1.83
801736,风电设备,2026-01-30,3019.69,10.27,-2.29,7.18,49.98,2.33,38.59,0.81,2582.87,89.06,0.55
801952,焦炭Ⅱ,2026-01-30,1571.65,11.87,0.49,16.06,,1.59,4.47,0.22,337.46,48.21,0.37
801766,影视院线,2026-01-30,1505.44,13.98,2.39,10.53,100.71,3.68,13.21,0.64,1295.21,68.17,0.22
801737,电池,2026-01-30,23104.94,23.22,0.84,5.45,36.06,3.65,41.31,2.97,18616.08,195.96,0.67
801785,农商行Ⅱ,2026-01-30,794.93,4.29,-0.22,1.6,5.97,0.57,5.38,0.09,1518.07,151.81,4.85
801783,股份制银行Ⅱ,2026-01-30,4217.34,15.59,-0.54,1.62,5.6,0.45,11.31,0.62,9949.75,1105.53,5.16
801782,国有大型银行Ⅱ,2026-01-30,1833.61,17.29,-0.31,1.63,7.09,0.59,6.62,0.45,6982.89,1163.81,3.82
801769,出版,2026-01-30,1766.28,7.19,-0.93,7.31,24.22,1.86,14.0,0.36,1007.11,34.73,2.01
801767,数字媒体,2026-01-30,2165.2,3.85,-0.3,11.37,114.99,3.7,26.67,0.39,746.3,53.31,0.44
801765,广告营销,2026-01-30,3889.69,36.45,-1.4,14.49,64.32,6.17,17.93,2.36,2985.9,110.59,1.29
801764,游戏Ⅱ,2026-01-30,3987.58,16.42,0.42,6.3,43.73,4.53,35.9,1.11,4591.82,176.61,0.72
801745,军工电子Ⅱ,2026-01-30,7352.61,16.63,-0.9,8.57,137.85,5.12,44.6,1.81,5847.47,92.82,0.27
801744,航海装备Ⅱ,2026-01-30,3056.59,4.81,-2.4,5.6,40.67,2.08,22.95,0.4,2270.78,252.31,0.25
801743,地面兵装Ⅱ,2026-01-30,20384.24,3.07,-1.59,6.57,145.41,3.96,33.88,0.21,867.16,72.26,0.18
801742,航空装备Ⅱ,2026-01-30,11346.53,10.74,-1.9,5.96,92.15,4.28,39.28,1.35,5980.15,130.0,0.37
801206,互联网电商,2026-01-30,12353.39,3.17,-0.97,3.46,43.18,2.99,22.42,0.18,741.52,41.2,0.51
801183,房地产服务,2026-01-30,1006.43,7.47,-1.63,11.68,43.63,1.8,9.86,0.13,284.05,25.82,0.69
801204,专业连锁Ⅱ,2026-01-30,4747.47,1.44,-1.38,5.12,75.87,3.5,15.27,0.07,342.83,48.98,1.06
801971,环境治理,2026-01-30,2051.79,21.93,-0.69,5.39,28.25,1.67,15.84,0.7,3336.07,31.47,1.2
801951,煤炭开采,2026-01-30,3316.67,28.29,0.06,5.86,17.81,1.38,10.56,0.77,4333.55,144.45,3.23
801733,其他电源设备Ⅱ,2026-01-30,41824.39,6.19,-0.25,4.13,69.57,3.67,50.96,0.72,2991.79,103.17,0.38
801218,专业服务,2026-01-30,6513.56,3.43,-0.55,5.27,30.51,2.81,25.04,0.21,1001.64,33.39,1.07
801207,旅游零售Ⅱ,2026-01-30,10477.17,0.46,-3.17,5.09,54.03,3.3,89.37,0.17,814.91,814.91,1.45
801726,工程咨询服务Ⅱ,2026-01-30,2278.76,6.28,1.43,8.49,38.6,2.02,20.3,0.32,1011.74,24.68,0.83
801724,专业工程,2026-01-30,2198.94,17.36,-0.07,7.1,23.09,1.37,22.55,0.69,2005.94,51.43,1.52
801723,基础建设,2026-01-30,2360.53,27.02,-0.63,4.56,10.29,0.65,10.2,0.68,3200.98,71.13,2.34
801731,电机Ⅱ,2026-01-30,16246.68,4.5,-0.44,6.3,67.15,4.29,32.93,0.37,1485.58,59.42,0.5
801722,装修装饰Ⅱ,2026-01-30,4627.13,4.09,0.5,4.04,82.99,2.46,11.7,0.15,586.08,25.48,0.72
801721,房屋建设Ⅱ,2026-01-30,3307.7,12.66,-0.54,6.96,7.34,0.53,10.31,0.21,870.28,108.79,3.17
801713,装修建材,2026-01-30,5981.23,7.23,-2.34,5.63,46.18,2.35,17.93,0.33,1638.52,46.81,3.36
801711,水泥,2026-01-30,5310.93,6.09,-1.07,4.52,21.34,0.87,9.94,0.22,1347.95,64.19,2.56
801231,综合Ⅱ,2026-01-30,4310.88,4.65,-0.39,4.72,60.91,2.69,9.58,0.16,863.84,57.59,0.23
801223,通信服务,2026-01-30,2438.43,17.38,-0.28,4.5,28.02,2.01,23.01,1.09,4208.46,107.91,2.06
801219,酒店餐饮,2026-01-30,2031.36,1.69,0.7,5.65,46.95,2.06,14.4,0.08,347.85,38.65,1.11
801216,体育Ⅱ,2026-01-30,1963.89,0.95,-0.74,11.7,638.66,3.75,12.76,0.04,85.52,42.76,0.16
801741,航天装备Ⅱ,2026-01-30,37411.23,5.37,-1.36,13.55,600.96,6.73,51.67,0.79,1546.98,193.37,0.1
801881,摩托车及其他,2026-01-30,3552.96,1.09,-1.07,1.73,33.19,3.66,47.72,0.1,1086.6,72.44,1.45
801181,房地产开发,2026-01-30,2637.5,54.31,-2.52,5.48,63.25,0.83,6.59,1.08,5043.35,56.67,0.68
801203,一般零售,2026-01-30,3635.59,20.23,-1.34,4.94,58.2,1.72,10.34,0.59,2567.57,44.27,1.08
801202,贸易Ⅱ,2026-01-30,5280.59,6.59,-1.12,10.92,32.49,1.73,9.33,0.21,505.18,38.86,1.45
801194,保险Ⅱ,2026-01-30,1522.73,3.42,-1.61,2.05,8.38,1.36,50.89,0.65,8997.38,1799.48,3.39
801193,证券Ⅱ,2026-01-30,6819.1,35.68,-1.56,2.66,17.54,1.36,11.94,1.68,16897.01,337.94,1.2
801191,多元金融,2026-01-30,1349.36,9.52,-1.82,3.69,31.62,1.49,10.84,0.32,1813.03,67.15,1.37
801178,物流,2026-01-30,4678.62,8.15,-0.59,3.31,18.23,1.25,12.73,0.29,2786.1,59.28,2.15
801163,燃气Ⅱ,2026-01-30,3489.99,7.55,-1.76,6.91,25.71,2.17,14.04,0.31,1125.77,38.82,2.03
801161,电力,2026-01-30,3252.74,52.3,-0.09,4.2,19.48,1.6,8.59,1.54,9878.87,96.85,1.96
801156,医疗服务,2026-01-30,6827.17,10.45,-1.72,4.43,33.87,3.43,34.43,0.83,5472.38,107.3,0.91
801735,光伏设备,2026-01-30,7224.62,38.01,-1.99,9.39,48.62,3.3,42.52,3.13,9668.96,151.08,0.71
801155,中药Ⅱ,2026-01-30,6282.76,10.45,-1.02,2.72,26.81,2.25,17.87,0.48,4278.42,63.86,2.33
801995,电视广播Ⅱ,2026-01-30,1344.8,9.08,-1.71,7.79,69.64,1.42,13.57,0.27,868.11,62.01,1.11
801738,电网设备,2026-01-30,6206.05,35.19,-1.1,6.84,36.26,3.31,22.15,2.17,9446.63,76.8,1.0
801179,铁路公路,2026-01-30,1592.23,11.51,-0.49,2.95,16.62,0.94,8.8,0.26,2164.65,65.6,3.04
801712,玻璃玻纤,2026-01-30,13388.19,9.96,-0.44,9.45,40.27,2.52,14.66,0.51,1351.0,90.07,0.9
801043,冶钢原料,2026-01-30,3945.38,7.49,-5.3,8.03,61.14,2.25,13.24,0.22,736.51,81.83,1.13
801152,生物制品,2026-01-30,6271.33,5.86,-1.57,2.96,46.89,2.37,33.62,0.46,3770.12,73.92,1.02
801084,光学光电子,2026-01-30,1780.19,39.74,-0.64,4.48,55.85,2.36,30.27,1.68,7316.18,79.52,0.6
801039,非金属材料Ⅱ,2026-01-30,5188.35,0.87,-2.01,7.75,41.44,3.66,37.71,0.12,383.2,54.74,0.48
801085,消费电子,2026-01-30,9968.51,22.48,0.01,5.89,38.81,4.61,42.59,2.96,12282.37,136.47,0.71
801143,造纸,2026-01-30,2547.89,8.11,1.64,5.32,32.8,1.39,10.91,0.2,924.8,42.04,1.41
801142,家居用品,2026-01-30,2056.24,6.99,0.34,5.9,29.56,2.37,23.46,0.36,1807.73,24.76,2.04
801141,包装印刷,2026-01-30,3242.69,8.09,0.63,5.1,40.49,2.7,13.88,0.31,1425.81,34.78,1.3
801133,饰品,2026-01-30,1876.17,10.19,-2.74,16.8,35.72,2.62,15.12,0.47,580.83,38.72,2.0
801132,服装家纺,2026-01-30,1634.51,8.24,0.15,4.47,30.37,1.92,14.52,0.31,1419.17,24.05,2.02
801131,纺织制造,2026-01-30,2003.97,6.01,0.59,6.32,25.07,1.86,14.92,0.19,835.28,26.94,2.17
801127,饮料乳品,2026-01-30,7571.73,4.07,-1.82,3.18,24.19,3.29,24.45,0.25,2674.34,102.86,4.61
801126,非白酒,2026-01-30,3948.48,3.16,-4.02,6.09,28.24,2.87,16.98,0.17,795.41,49.71,2.19
801125,白酒Ⅱ,2026-01-30,43665.12,6.65,-3.34,7.94,18.47,4.42,117.41,1.64,11710.16,585.51,3.87
801117,其他家电Ⅱ,2026-01-30,727.17,0.84,-3.27,7.71,45.17,1.63,12.12,0.03,77.39,25.8,0.84
801145,文娱用品,2026-01-30,1982.73,2.89,-0.99,8.23,47.62,3.5,22.62,0.13,509.04,23.14,0.94
801115,照明设备Ⅱ,2026-01-30,3981.32,1.32,0.0,3.4,47.57,2.09,16.23,0.04,236.57,19.71,2.15
801129,调味发酵品Ⅱ,2026-01-30,6777.43,2.37,-1.72,3.11,28.21,3.51,17.99,0.12,1262.18,90.16,2.41
801092,汽车服务,2026-01-30,530.65,1.6,-0.52,3.45,56.41,1.97,7.89,0.05,296.54,29.65,0.57
801103,IT服务Ⅱ,2026-01-30,6086.23,40.14,-1.87,7.29,131.04,4.36,30.22,2.95,9683.63,81.38,0.28
801113,小家电,2026-01-30,5049.45,1.08,-1.31,3.02,25.43,3.12,30.03,0.09,842.85,42.14,1.29
801093,汽车零部件,2026-01-30,8834.88,43.53,0.29,5.77,30.62,2.89,30.66,2.95,13717.09,57.88,1.29
801153,医疗器械,2026-01-30,6635.59,10.53,-0.99,4.24,40.44,2.8,36.92,0.85,6610.55,52.05,1.12
801104,软件开发,2026-01-30,7751.58,27.18,-2.49,5.77,141.78,5.76,43.51,2.74,11906.2,90.2,0.28
801124,食品加工,2026-01-30,14450.59,3.61,-0.83,4.24,28.05,2.29,18.81,0.14,1096.45,43.86,2.61
801112,黑色家电,2026-01-30,2337.35,4.52,-1.68,5.59,29.03,2.68,23.38,0.19,986.63,98.66,1.06
801116,家电零部件Ⅱ,2026-01-30,8200.3,5.97,0.76,6.36,45.98,4.51,22.26,0.65,2030.31,67.68,0.68
801095,乘用车,2026-01-30,17461.1,4.74,-1.97,2.77,24.41,2.06,32.97,0.4,4349.4,543.67,1.43
801086,电子化学品Ⅱ,2026-01-30,8839.03,7.97,0.96,8.14,84.26,4.98,50.43,0.83,2979.2,87.62,0.37
801101,计算机设备,2026-01-30,3118.48,14.11,-1.17,4.92,45.34,3.95,33.22,1.28,6998.36,83.31,1.16
801096,商用车,2026-01-30,9591.88,6.16,-1.31,4.87,34.51,3.81,14.73,0.26,1788.48,137.58,1.36
801114,厨卫电器,2026-01-30,10339.5,1.01,-1.03,4.62,19.51,1.97,14.19,0.05,266.68,29.63,3.51
801128,休闲食品,2026-01-30,2048.46,2.25,-0.81,5.34,37.3,3.16,28.75,0.14,801.02,34.83,2.03
801111,白色家电,2026-01-30,18681.12,2.47,-0.52,1.6,10.61,2.14,22.05,0.32,6343.22,634.32,6.3
801151,化学制药,2026-01-30,12759.67,22.38,-0.82,3.86,45.52,3.4,25.4,1.42,10674.58,71.16,0.83
801784,城商行Ⅱ,2026-01-30,1001.66,12.19,-0.3,1.83,5.57,0.51,9.34,0.37,5904.97,347.35,4.34
801056,能源金属,2026-01-30,22375.35,7.28,-7.19,8.32,52.64,3.23,53.16,1.28,4214.38,324.18,0.51
801082,其他电子Ⅱ,2026-01-30,17224.42,7.52,-0.04,8.88,87.66,6.41,43.9,0.84,2232.45,67.65,0.32
801083,元件,2026-01-30,13734.01,13.47,0.81,6.53,57.58,6.38,47.75,2.09,9444.67,165.7,0.6
801081,半导体,2026-01-30,8204.15,36.0,1.14,7.62,119.15,7.83,111.5,9.57,38920.74,228.95,0.14
801078,自动化设备,2026-01-30,18372.52,8.67,1.37,4.73,67.33,5.39,50.09,1.43,6596.76,84.57,0.42
801077,工程机械,2026-01-30,25172.24,6.23,-0.81,2.31,22.14,2.4,29.0,0.38,4187.02,149.54,2.21
801076,轨交设备Ⅱ,2026-01-30,6204.5,6.77,-0.62,3.27,18.8,1.36,17.41,0.22,1587.02,51.19,2.79
801074,专用设备,2026-01-30,12713.82,29.28,0.43,5.97,44.34,3.53,28.26,2.09,7873.43,44.48,0.82
801054,小金属,2026-01-30,38048.84,16.01,-6.65,13.15,68.61,5.56,40.76,2.53,4906.09,204.42,0.45
801053,贵金属,2026-01-30,38455.25,11.22,-8.87,9.9,47.02,6.84,40.93,1.63,4161.13,378.28,0.59
801051,金属新材料,2026-01-30,10341.16,8.62,-4.07,10.29,65.02,4.39,38.58,0.75,1810.6,60.35,0.59
801045,特钢Ⅱ,2026-01-30,5164.32,5.96,-1.26,6.36,24.38,1.79,18.32,0.18,877.24,73.1,1.9
801044,普钢,2026-01-30,2664.34,44.38,-2.59,7.25,34.43,0.99,4.31,0.57,2148.66,93.42,1.01
