指数代码,指数名称,发布日期,收盘指数,成交量,涨跌幅,换手率,市盈率,市净率,均价,成交额占比,流通市值,平均流通市值,股息率
801043,冶钢原料,2026-08-13,3186.29,3.12,-1.3,3.29,44.18,1.78,10.25,0.1,603.6,67.07,1.57
801045,特钢Ⅱ,2026-08-13,3786.96,2.21,-1.18,1.9,16.83,1.21,10.71,0.07,702.86,58.57,3.16
801152,生物制品,2026-08-13,5839.3,8.82,1.53,4.47,45.77,2.29,32.94,1.04,3479.92,68.23,1.04
801053,贵金属,2026-08-13,25549.49,9.6,-5.29,8.2,23.38,4.06,27.59,1.02,2826.94,256.99,1.19
801054,小金属,2026-08-13,37604.32,9.85,-3.06,7.58,52.41,5.24,39.93,2.14,5086.2,188.38,0.58
801055,工业金属,2026-08-13,3314.89,42.61,-4.2,4.77,15.78,2.78,15.58,3.04,13893.8,235.49,1.67
801056,能源金属,2026-08-13,17225.78,4.02,-1.51,6.89,25.76,2.28,53.38,0.77,2719.72,247.25,0.45
801072,通用设备,2026-08-13,8061.33,45.24,-1.17,8.43,67.08,3.95,43.72,3.46,9859.38,45.23,0.58
801074,专用设备,2026-08-13,11826.21,25.88,-1.17,4.9,43.72,3.18,27.34,2.16,7809.28,43.15,0.89
801076,轨交设备Ⅱ,2026-08-13,5605.09,3.56,-1.88,1.8,18.42,1.2,15.34,0.14,1328.16,44.27,4.09
801077,工程机械,2026-08-13,21551.73,5.82,-1.32,2.15,18.92,1.9,24.59,0.31,3592.75,128.31,2.25
801078,自动化设备,2026-08-13,20589.63,9.73,-1.38,5.17,78.99,5.84,53.78,2.28,7584.74,96.01,0.36
801081,半导体,2026-08-13,10098.61,39.69,-1.47,6.95,122.66,9.42,132.48,16.49,53076.36,298.18,0.13
801082,其他电子Ⅱ,2026-08-13,16538.24,6.8,-1.85,7.58,58.23,5.5,38.44,1.05,2259.37,68.47,0.33
801083,元件,2026-08-13,23048.36,24.35,-1.51,10.82,82.18,10.14,72.51,7.03,16403.97,268.92,0.46
801044,普钢,2026-08-13,2040.97,12.76,-1.74,2.19,36.38,0.77,3.0,0.19,1501.62,68.26,1.68
801153,医疗器械,2026-08-13,5893.56,11.38,0.78,4.6,37.99,2.46,32.02,1.36,6116.3,47.41,1.24
801206,互联网电商,2026-08-13,10047.51,3.3,-1.84,3.5,33.52,2.42,16.14,0.14,611.3,33.96,0.91
801155,中药Ⅱ,2026-08-13,5816.08,24.93,0.83,6.46,24.16,2.01,16.78,0.99,3991.02,60.47,2.93
801743,地面兵装Ⅱ,2026-08-13,15176.24,2.04,-1.29,4.33,111.77,2.92,25.39,0.19,646.98,53.91,0.37
801744,航海装备Ⅱ,2026-08-13,3102.36,2.16,-0.3,2.45,26.47,2.11,32.99,0.23,2478.63,247.86,0.73
801745,军工电子Ⅱ,2026-08-13,6095.18,6.92,-0.77,3.7,93.92,4.38,39.04,1.02,4882.08,80.03,0.32
801764,游戏Ⅱ,2026-08-13,2872.02,11.43,-1.91,4.38,24.6,3.25,28.33,0.69,3313.97,127.46,1.31
801765,广告营销,2026-08-13,2706.86,28.72,-1.91,11.26,62.29,4.39,11.79,1.54,2113.03,75.47,2.71
801766,影视院线,2026-08-13,1096.38,12.17,-2.72,9.29,255.89,2.73,9.31,0.46,932.38,49.07,0.28
801767,数字媒体,2026-08-13,1640.61,3.49,-0.55,10.07,67.49,2.73,20.22,0.27,575.72,41.12,0.51
801769,出版,2026-08-13,1426.62,4.6,-0.3,4.32,22.79,1.52,11.15,0.27,834.85,28.79,2.09
801782,国有大型银行Ⅱ,2026-08-13,1925.96,15.65,1.16,1.48,7.32,0.61,7.05,0.5,7338.83,1223.14,4.06
801783,股份制银行Ⅱ,2026-08-13,4152.44,7.36,0.18,0.76,5.52,0.44,11.24,0.3,9796.63,1088.51,5.34
801784,城商行Ⅱ,2026-08-13,1043.7,5.89,0.28,0.89,5.87,0.52,9.7,0.22,6135.46,360.91,4.67
801785,农商行Ⅱ,2026-08-13,762.15,3.31,0.62,1.22,5.69,0.53,4.93,0.07,1430.98,143.1,4.73
801881,摩托车及其他,2026-08-13,3316.25,0.93,-1.07,2.03,25.74,3.14,49.64,0.1,849.9,53.12,2.1
801951,煤炭开采,2026-08-13,3697.73,8.66,-0.74,3.09,19.75,1.5,11.79,0.44,4001.33,153.9,2.66
801952,焦炭Ⅱ,2026-08-13,1141.32,2.22,-1.37,2.96,571.41,1.23,3.29,0.03,248.95,35.56,0.47
801961,油气开采Ⅱ,2026-08-13,2591.59,2.45,-1.11,2.26,15.79,1.59,11.54,0.1,1006.66,251.67,2.3
801962,油服工程,2026-08-13,2326.71,5.36,-1.61,4.73,25.15,1.57,10.41,0.2,632.7,48.67,1.65
801963,炼化及贸易,2026-08-13,2971.25,9.31,-1.75,2.08,20.15,1.26,10.34,0.38,3683.18,122.77,2.13
801971,环境治理,2026-08-13,1870.75,13.87,-1.16,3.33,23.57,1.44,13.61,0.54,3057.43,29.4,1.33
801972,环保设备Ⅱ,2026-08-13,2147.33,4.14,-2.16,6.24,39.78,2.34,17.73,0.23,819.97,31.54,1.04
801981,个护用品,2026-08-13,1235.32,0.54,-1.21,2.82,27.41,1.88,19.07,0.04,247.75,20.65,2.01
801982,化妆品,2026-08-13,5922.27,1.34,-0.96,4.98,29.27,2.53,21.88,0.1,423.06,32.54,1.5
801983,医疗美容,2026-08-13,1097.85,0.17,-0.26,1.68,38.77,3.38,48.42,0.04,233.95,77.98,1.29
801991,航空机场,2026-08-13,2316.08,4.44,-0.91,1.14,24.31,2.13,12.0,0.09,1636.69,136.39,0.96
801992,航运港口,2026-08-13,3320.25,10.77,-0.52,2.53,14.06,1.27,7.82,0.37,2807.21,82.57,3.39
801993,旅游及景区,2026-08-13,1911.37,2.33,-0.95,2.69,44.55,2.43,14.41,0.1,640.1,25.6,1.28
801994,教育,2026-08-13,1776.99,5.13,-2.64,4.62,97.91,4.37,13.55,0.17,518.08,30.48,0.45
801995,电视广播Ⅱ,2026-08-13,1016.14,4.86,-1.55,4.23,64.8,1.12,9.83,0.14,651.4,46.53,1.29
801011,林业Ⅱ,2026-08-13,1654.9,1.38,-3.18,7.22,5157.51,5.75,11.44,0.04,133.97,33.49,0.02
801742,航空装备Ⅱ,2026-08-13,8356.61,4.95,-1.14,2.76,65.12,3.11,29.68,0.65,4427.54,98.39,0.54
801741,航天装备Ⅱ,2026-08-13,25678.18,1.52,-0.09,3.62,377.5,4.73,39.35,0.24,1145.3,127.26,0.09
801738,电网设备,2026-08-13,5599.87,32.3,-0.51,5.96,31.98,2.85,20.22,2.23,8826.8,70.05,1.15
801737,电池,2026-08-13,23767.64,18.09,-0.21,4.17,28.11,3.43,38.19,2.88,20495.08,211.29,1.35
801156,医疗服务,2026-08-13,8832.24,20.94,2.41,8.75,35.48,4.34,41.86,2.7,7056.6,138.36,0.84
801161,电力,2026-08-13,3311.3,80.39,0.55,5.15,21.27,1.58,8.41,2.67,11104.77,101.88,2.49
801163,燃气Ⅱ,2026-08-13,3170.01,3.51,-0.18,3.22,23.92,1.88,12.4,0.19,988.5,35.3,2.04
801178,物流,2026-08-13,4133.93,5.47,-0.98,2.2,16.48,1.1,11.26,0.21,2469.84,52.55,2.67
801179,铁路公路,2026-08-13,1482.75,7.18,-0.86,1.84,16.75,0.86,8.07,0.19,2019.65,61.2,3.34
801181,房地产开发,2026-08-13,2224.33,43.93,-2.14,4.65,19.5,0.78,5.82,0.88,3899.06,46.98,0.79
801183,房地产服务,2026-08-13,745.83,3.17,-3.16,4.3,47.94,1.44,6.6,0.05,232.76,19.4,1.25
801191,多元金融,2026-08-13,1144.05,6.64,-0.82,2.67,20.58,1.21,8.55,0.19,1491.11,62.13,1.4
801193,证券Ⅱ,2026-08-13,6237.74,28.46,0.45,2.1,15.44,1.19,10.8,1.45,15667.13,313.34,2.13
801194,保险Ⅱ,2026-08-13,1164.31,1.85,0.26,1.09,6.76,1.0,37.24,0.29,6973.62,1394.72,4.65
801202,贸易Ⅱ,2026-08-13,4158.3,1.58,-2.21,2.59,22.28,1.3,7.42,0.05,403.78,33.65,1.85
801203,一般零售,2026-08-13,2736.89,16.77,-1.24,3.9,38.84,1.47,10.94,0.45,2153.82,35.9,1.24
801204,专业连锁Ⅱ,2026-08-13,3617.43,0.99,-2.19,3.46,59.32,2.72,10.62,0.05,262.0,37.43,1.46
801207,旅游零售Ⅱ,2026-08-13,6442.5,0.46,-1.21,2.73,30.31,2.09,29.86,0.07,537.46,268.73,1.19
801154,医药商业,2026-08-13,4772.6,11.26,0.4,9.25,18.79,1.25,13.87,0.46,1206.49,37.7,2.18
801216,体育Ⅱ,2026-08-13,1470.61,0.31,-2.37,3.84,,3.09,9.45,0.01,63.94,31.97,
801219,酒店餐饮,2026-08-13,1508.72,1.45,-0.96,4.86,27.36,1.6,10.19,0.05,258.36,28.71,1.98
801223,通信服务,2026-08-13,2183.79,14.51,0.08,3.73,26.66,1.76,20.66,1.02,3800.66,102.72,2.23
801231,综合Ⅱ,2026-08-13,4373.97,5.84,0.93,4.93,95.97,2.84,7.96,0.19,1013.31,50.67,0.25
801711,水泥,2026-08-13,3959.08,3.15,-1.98,2.35,20.86,0.65,7.61,0.12,990.3,47.16,2.97
801712,玻璃玻纤,2026-08-13,20634.89,8.53,-3.12,7.95,58.62,3.57,24.0,1.27,2123.56,132.72,0.67
801713,装修建材,2026-08-13,4420.38,3.83,-1.86,2.99,34.64,1.72,15.13,0.19,1209.13,34.55,2.67
801721,房屋建设Ⅱ,2026-08-13,2756.63,7.28,-0.48,4.0,7.39,0.44,8.21,0.14,725.29,90.66,3.92
801722,装修装饰Ⅱ,2026-08-13,4198.29,6.06,0.69,6.18,73.41,2.57,11.39,0.21,526.85,23.95,0.85
801723,基础建设,2026-08-13,2060.71,15.55,-1.24,2.77,9.32,0.48,7.91,0.28,2423.99,60.6,2.79
801724,专业工程,2026-08-13,1760.33,6.96,-1.45,2.89,20.59,1.06,20.2,0.36,1609.15,43.49,1.93
801726,工程咨询服务Ⅱ,2026-08-13,2316.25,8.5,0.09,10.92,50.86,2.09,17.04,0.77,1036.32,25.91,0.73
801731,电机Ⅱ,2026-08-13,12868.16,2.94,-1.15,3.91,49.55,3.26,29.74,0.27,1238.81,47.65,0.74
801733,其他电源设备Ⅱ,2026-08-13,39651.38,6.37,0.38,3.89,63.68,3.43,40.6,1.05,3077.35,96.17,0.66
801736,风电设备,2026-08-13,2235.75,5.98,-0.03,3.91,33.7,1.65,24.89,0.45,1964.88,65.5,0.9
801218,专业服务,2026-08-13,5581.48,2.64,-1.32,3.91,27.5,2.32,21.03,0.2,893.07,30.8,1.38
801735,光伏设备,2026-08-13,5574.1,16.59,-2.07,3.9,45.91,2.75,30.51,1.61,7671.8,116.24,0.76
801995,电视广播Ⅱ,2026-08-14,1007.07,4.82,-0.89,4.19,64.28,1.11,9.66,0.16,645.59,46.11,1.3
801993,旅游及景区,2026-08-14,1897.47,2.04,-0.73,2.35,44.23,2.41,14.25,0.1,635.45,25.42,1.29
801086,电子化学品Ⅱ,2026-08-14,12529.52,9.29,3.44,8.91,106.18,6.92,62.13,2.1,4492.69,128.36,0.32
801092,汽车服务,2026-08-14,438.09,0.81,-0.76,1.9,40.23,1.69,6.61,0.03,229.3,25.48,0.75
801093,汽车零部件,2026-08-14,7287.8,24.52,-0.22,3.06,25.26,2.33,22.53,2.22,11727.8,48.46,1.46
801095,乘用车,2026-08-14,14109.83,2.74,-1.1,1.56,24.84,1.62,23.63,0.25,3547.57,443.45,0.94
801096,商用车,2026-08-14,6636.09,3.65,-1.98,2.83,21.93,2.49,11.06,0.19,1274.81,98.06,3.04
801101,计算机设备,2026-08-14,2943.83,12.85,-0.44,4.52,39.82,3.67,27.39,1.78,6595.02,80.43,1.26
801102,通信设备,2026-08-14,10007.12,29.47,3.63,8.98,72.74,10.13,80.55,9.85,25873.86,304.4,0.28
801103,IT服务Ⅱ,2026-08-14,4971.41,37.9,0.84,6.41,117.84,3.49,23.09,3.65,8099.47,66.39,0.28
801104,软件开发,2026-08-14,5939.4,25.76,0.24,5.4,88.5,4.36,31.81,3.0,9281.95,71.4,0.47
801111,白色家电,2026-08-14,19073.4,1.45,-1.17,0.91,11.48,2.07,19.82,0.24,6543.62,594.87,5.23
801112,黑色家电,2026-08-14,1951.36,3.15,1.46,4.09,29.73,2.09,19.87,0.15,792.7,88.08,1.4
801113,小家电,2026-08-14,4004.28,1.28,-0.25,3.45,23.23,2.43,24.95,0.1,670.55,33.53,1.56
801114,厨卫电器,2026-08-14,7867.17,0.86,-1.4,3.92,21.09,1.5,10.63,0.05,203.53,22.61,3.54
801115,照明设备Ⅱ,2026-08-14,4387.77,1.16,1.34,2.95,53.28,1.96,23.49,0.06,265.14,22.1,1.49
801116,家电零部件Ⅱ,2026-08-14,6538.39,3.02,-0.05,3.3,38.32,3.48,19.37,0.28,1615.07,55.69,0.96
801117,其他家电Ⅱ,2026-08-14,538.22,0.42,0.35,3.79,43.73,1.24,9.13,0.01,61.65,20.55,1.43
801124,食品加工,2026-08-14,12682.09,5.05,0.21,5.92,25.36,2.05,15.35,0.2,972.36,38.89,3.15
801125,白酒Ⅱ,2026-08-14,37619.5,2.03,-1.36,2.44,20.19,3.74,107.44,0.65,10064.86,529.73,4.05
801126,非白酒,2026-08-14,3455.95,1.65,-0.87,3.18,23.6,2.49,14.51,0.13,695.89,43.49,2.63
801127,饮料乳品,2026-08-14,7014.89,5.91,-1.39,4.56,17.54,2.89,18.5,0.41,2551.38,98.13,4.04
801128,休闲食品,2026-08-14,1644.25,2.46,-0.81,5.9,18.17,1.94,15.8,0.15,504.53,22.93,2.63
801129,调味发酵品Ⅱ,2026-08-14,7018.07,4.53,0.06,5.82,28.79,3.58,16.74,0.32,1373.59,98.11,2.38
801131,纺织制造,2026-08-14,1736.76,3.33,-0.31,3.41,22.9,1.62,13.12,0.2,755.66,23.61,2.46
801132,服装家纺,2026-08-14,1488.7,6.66,0.32,3.61,27.64,1.74,11.65,0.28,1294.35,21.94,2.59
801133,饰品,2026-08-14,1346.57,3.25,-2.2,5.32,19.9,1.8,10.93,0.09,419.51,27.97,2.73
801141,包装印刷,2026-08-14,2703.95,4.37,-0.61,2.75,36.53,2.2,11.43,0.23,1158.1,28.95,1.52
801142,家居用品,2026-08-14,1597.6,4.55,-0.38,3.77,27.77,1.81,17.3,0.28,1419.48,19.44,2.23
801143,造纸,2026-08-14,2078.04,3.97,-0.1,2.62,28.7,1.16,10.62,0.14,750.25,32.62,1.61
801145,文娱用品,2026-08-14,1673.98,1.02,-0.23,3.35,41.06,2.92,17.11,0.07,408.48,20.42,1.13
801085,消费电子,2026-08-14,10360.66,17.87,1.4,4.39,38.01,4.69,43.15,3.84,13301.87,146.17,0.79
801151,化学制药,2026-08-14,12269.79,41.0,-1.03,6.91,41.94,3.2,24.33,3.15,10424.97,69.97,0.94
801083,元件,2026-08-14,23396.73,19.92,1.51,8.85,83.41,10.3,74.49,6.29,16651.92,272.98,0.45
801081,半导体,2026-08-14,10207.52,31.87,1.08,5.58,123.96,9.51,134.24,15.48,53649.52,301.4,0.14
801994,教育,2026-08-14,1761.88,4.26,-0.85,3.84,97.08,4.33,13.34,0.16,513.68,30.22,0.46
801011,林业Ⅱ,2026-08-14,1624.33,1.01,-1.85,5.28,5062.24,5.64,11.2,0.04,131.5,32.87,0.02
801012,农产品加工,2026-08-14,2122.55,4.34,-0.26,4.95,39.06,1.93,12.69,0.15,737.46,32.06,1.27
801014,饲料,2026-08-14,3482.45,2.84,-1.6,2.38,45.9,1.98,13.39,0.14,968.85,53.82,1.3
801015,渔业,2026-08-14,701.44,0.93,-0.59,3.37,146.74,2.39,5.18,0.02,101.77,16.96,0.19
801016,种植业,2026-08-14,2209.39,3.9,-1.61,3.66,35.63,2.09,7.39,0.13,689.85,34.49,1.26
801017,养殖业,2026-08-14,2625.04,5.15,-2.1,2.2,35.46,2.35,12.01,0.29,2495.61,113.44,2.74
801018,动物保健Ⅱ,2026-08-14,4585.18,0.57,-0.58,1.94,44.71,2.05,13.74,0.05,333.63,37.07,1.36
801019,农业综合Ⅱ,2026-08-14,1162.51,0.18,0.47,1.67,37.31,1.3,4.42,0.0,47.71,23.86,2.05
801032,化学纤维,2026-08-14,4507.1,4.42,0.33,3.45,39.45,1.74,12.75,0.2,1023.64,39.37,0.9
801033,化学原料,2026-08-14,3233.87,10.61,-0.21,2.92,30.01,1.71,11.5,0.72,3397.9,59.61,1.65
801034,化学制品,2026-08-14,6587.04,21.32,-0.13,4.41,28.17,2.25,20.55,2.24,8433.12,49.32,1.48
801036,塑料,2026-08-14,4950.9,10.14,1.07,5.19,64.82,3.42,28.3,1.1,3392.14,47.11,0.57
801037,橡胶,2026-08-14,4712.12,1.55,1.58,3.34,58.16,2.6,18.82,0.13,532.26,31.31,0.68
801038,农化制品,2026-08-14,5031.33,9.65,-0.1,2.68,19.79,2.11,15.32,0.59,4699.86,79.66,1.69
801039,非金属材料Ⅱ,2026-08-14,6492.98,0.76,3.01,5.61,60.11,3.66,48.73,0.24,548.34,68.54,0.45
801043,冶钢原料,2026-08-14,3184.1,2.16,-0.07,2.28,44.15,1.77,10.26,0.09,603.18,67.02,1.57
801044,普钢,2026-08-14,2056.18,12.26,0.75,2.1,36.65,0.77,3.02,0.23,1512.81,68.76,1.67
801045,特钢Ⅱ,2026-08-14,3772.78,1.9,-0.37,1.64,16.77,1.21,10.71,0.07,700.23,58.35,3.17
801051,金属新材料,2026-08-14,9610.48,3.64,2.78,4.14,68.5,4.14,39.41,0.49,1824.42,57.01,0.57
801053,贵金属,2026-08-14,25681.19,6.28,0.52,5.36,23.51,4.08,27.69,0.78,2841.51,258.32,1.18
801054,小金属,2026-08-14,38748.01,9.74,3.04,7.49,54.01,5.4,40.93,2.5,5240.89,194.11,0.57
801055,工业金属,2026-08-14,3336.69,26.43,0.66,2.96,15.88,2.79,15.81,2.21,13985.19,237.04,1.74
801056,能源金属,2026-08-14,17426.07,3.36,1.16,5.76,26.07,2.31,53.94,0.8,2751.34,250.12,0.44
801072,通用设备,2026-08-14,8133.62,35.96,0.9,6.7,67.65,3.98,44.26,3.38,9947.79,45.63,0.57
801074,专用设备,2026-08-14,11975.33,21.1,1.26,4.0,44.24,3.22,27.64,2.2,7907.75,43.69,0.88
801076,轨交设备Ⅱ,2026-08-14,5634.47,3.11,0.52,1.58,18.52,1.21,15.74,0.18,1335.12,44.5,4.14
801077,工程机械,2026-08-14,21515.01,5.08,-0.17,1.88,18.89,1.89,24.63,0.3,3586.63,128.09,2.26
801078,自动化设备,2026-08-14,20910.29,8.2,1.56,4.36,80.18,5.93,54.91,2.08,7705.23,97.53,0.35
801082,其他电子Ⅱ,2026-08-14,16837.49,5.26,1.81,5.87,59.35,5.61,39.4,0.98,2300.25,69.7,0.33
801152,生物制品,2026-08-14,5820.38,7.49,-0.32,3.79,45.52,2.28,33.18,1.02,3468.65,68.01,1.04
801084,光学光电子,2026-08-14,1855.0,34.14,0.89,3.74,61.35,2.5,33.46,2.21,8007.47,86.1,0.62
801154,医药商业,2026-08-14,4789.84,8.96,0.36,7.36,18.81,1.26,14.0,0.49,1210.85,37.84,2.18
801737,电池,2026-08-14,23825.63,17.09,0.24,3.93,28.12,3.43,38.61,3.22,20582.29,212.19,1.34
801738,电网设备,2026-08-14,5565.45,27.41,-0.61,5.06,31.79,2.84,20.17,2.23,8772.54,69.62,1.15
801741,航天装备Ⅱ,2026-08-14,25862.91,1.15,0.72,2.73,380.22,4.76,39.52,0.21,1153.54,128.17,0.09
801742,航空装备Ⅱ,2026-08-14,8403.49,4.93,0.56,2.75,65.49,3.13,29.88,0.69,4452.38,98.94,0.54
801743,地面兵装Ⅱ,2026-08-14,15157.24,1.88,-0.13,4.01,111.67,2.92,25.23,0.2,646.17,53.85,0.37
801744,航海装备Ⅱ,2026-08-14,3103.02,3.67,0.02,4.15,26.47,2.11,33.69,0.36,2479.15,247.92,0.72
801745,军工电子Ⅱ,2026-08-14,6129.53,6.27,0.56,3.34,94.45,4.4,40.05,1.04,4934.4,79.59,0.32
801764,游戏Ⅱ,2026-08-14,2952.76,13.03,2.81,4.99,25.28,3.34,28.88,1.03,3412.69,131.26,1.27
801765,广告营销,2026-08-14,2651.43,21.87,-2.05,8.57,61.04,4.3,11.63,1.28,2069.76,73.92,2.76
801766,影视院线,2026-08-14,1066.64,11.64,-2.71,8.89,248.95,2.65,9.05,0.48,907.09,47.74,0.28
801767,数字媒体,2026-08-14,1625.54,3.12,-0.92,9.02,66.81,2.7,20.13,0.27,570.43,40.75,0.52
801769,出版,2026-08-14,1411.62,3.67,-1.05,3.44,22.57,1.5,10.96,0.23,826.07,28.49,2.11
801783,股份制银行Ⅱ,2026-08-14,4119.2,7.79,-0.8,0.81,5.48,0.43,11.15,0.36,9718.2,1079.8,5.38
801784,城商行Ⅱ,2026-08-14,1042.36,6.4,-0.13,0.96,5.86,0.52,9.67,0.28,6127.58,360.45,4.68
801785,农商行Ⅱ,2026-08-14,762.98,3.58,0.11,1.32,5.69,0.53,4.92,0.1,1432.54,143.25,4.73
801881,摩托车及其他,2026-08-14,3319.67,0.87,0.1,1.9,25.73,3.13,49.93,0.11,850.78,53.17,2.1
801951,煤炭开采,2026-08-14,3757.75,9.48,1.62,3.38,20.07,1.52,12.0,0.56,4066.28,156.4,2.62
801952,焦炭Ⅱ,2026-08-14,1138.66,1.95,-0.23,2.6,570.08,1.23,3.28,0.04,248.37,35.48,0.47
801961,油气开采Ⅱ,2026-08-14,2584.6,1.98,-0.27,1.83,15.74,1.59,11.54,0.09,1003.95,250.99,2.31
801962,油服工程,2026-08-14,2322.19,4.0,-0.19,3.53,25.1,1.56,10.39,0.18,631.47,48.57,1.65
801963,炼化及贸易,2026-08-14,2982.4,8.54,0.38,1.9,20.23,1.27,10.36,0.37,3697.01,123.23,2.12
801971,环境治理,2026-08-14,1872.44,12.12,0.09,2.9,23.59,1.45,13.63,0.6,3062.77,29.45,1.33
801972,环保设备Ⅱ,2026-08-14,2189.44,4.08,1.96,6.28,41.27,2.42,17.95,0.26,829.39,31.9,1.03
801981,个护用品,2026-08-14,1223.0,0.56,-1.0,2.91,27.09,1.85,18.99,0.04,245.28,20.44,2.03
801982,化妆品,2026-08-14,5795.68,1.2,-2.14,4.48,28.65,2.48,21.41,0.12,414.01,31.85,1.54
801983,医疗美容,2026-08-14,1073.1,0.15,-2.25,1.47,37.9,3.31,47.22,0.03,228.68,76.23,1.32
801991,航空机场,2026-08-14,2296.58,4.57,-0.84,1.17,24.11,2.11,11.9,0.12,1622.91,135.24,0.96
801992,航运港口,2026-08-14,3295.69,9.07,-0.74,2.14,13.96,1.26,7.73,0.37,2786.45,81.95,3.42
801153,医疗器械,2026-08-14,5870.17,10.17,-0.4,4.11,37.84,2.44,31.97,1.35,6092.03,47.23,1.25
801736,风电设备,2026-08-14,2217.31,4.75,-0.83,3.11,33.4,1.64,24.82,0.4,1948.67,64.96,0.91
801735,光伏设备,2026-08-14,5578.23,12.28,0.07,2.88,45.97,2.75,30.78,1.34,7682.86,116.41,0.76
801782,国有大型银行Ⅱ,2026-08-14,1909.03,11.62,-0.88,1.1,7.26,0.6,6.99,0.44,7274.31,1212.38,4.1
801156,医疗服务,2026-08-14,8728.2,18.84,-1.18,7.87,35.05,4.29,41.53,2.43,6973.47,136.73,0.85
801155,中药Ⅱ,2026-08-14,5751.69,18.62,-1.11,4.82,23.89,1.99,16.63,0.95,3947.22,59.81,2.96
801733,其他电源设备Ⅱ,2026-08-14,39778.58,4.6,0.32,2.81,63.88,3.44,41.05,0.84,3087.22,96.48,0.66
801161,电力,2026-08-14,3251.07,76.06,-1.82,4.86,20.87,1.55,8.19,2.91,10929.17,100.27,2.53
801163,燃气Ⅱ,2026-08-14,3139.98,3.29,-0.95,3.02,23.7,1.85,12.19,0.24,979.13,34.97,2.06
801178,物流,2026-08-14,4115.16,4.6,-0.45,1.86,16.41,1.09,11.14,0.21,2459.23,52.32,2.7
801179,铁路公路,2026-08-14,1472.47,6.17,-0.69,1.58,16.63,0.85,7.99,0.2,2005.64,60.78,3.37
801181,房地产开发,2026-08-14,2203.13,37.47,-0.95,3.96,19.31,0.77,5.76,0.88,3861.89,46.53,0.8
801183,房地产服务,2026-08-14,734.99,2.74,-1.45,3.72,47.24,1.41,6.54,0.05,229.37,19.11,0.85
801191,多元金融,2026-08-14,1136.28,6.12,-0.68,2.46,20.44,1.2,8.48,0.19,1480.98,61.71,1.41
801194,保险Ⅱ,2026-08-14,1142.31,2.08,-1.89,1.23,6.63,0.98,36.63,0.37,6841.87,1368.37,4.74
801202,贸易Ⅱ,2026-08-14,4168.49,1.46,0.25,2.39,22.33,1.3,7.44,0.05,404.76,33.73,1.84
801203,一般零售,2026-08-14,2691.2,14.92,-1.67,3.47,38.19,1.45,10.79,0.46,2117.87,35.3,1.27
801204,专业连锁Ⅱ,2026-08-14,3579.88,0.73,-1.04,2.55,59.0,2.7,10.51,0.04,259.28,37.04,1.47
801206,互联网电商,2026-08-14,9925.08,3.02,-1.22,3.2,33.08,2.39,16.01,0.15,603.85,33.55,0.92
801207,旅游零售Ⅱ,2026-08-14,6333.87,0.46,-1.69,2.72,29.8,2.05,29.35,0.09,528.39,264.2,1.21
801193,证券Ⅱ,2026-08-14,6150.66,22.66,-1.4,1.67,15.22,1.17,10.64,1.39,15448.4,308.97,2.13
801726,工程咨询服务Ⅱ,2026-08-14,2290.08,6.57,-1.13,8.46,50.75,2.07,17.1,0.69,1020.35,25.51,0.74
801731,电机Ⅱ,2026-08-14,12793.64,2.61,-0.58,3.48,49.22,3.24,29.82,0.29,1231.64,47.37,0.74
801216,体育Ⅱ,2026-08-14,1454.88,0.3,-1.07,3.69,,3.05,9.38,0.01,63.26,31.63,
801724,专业工程,2026-08-14,1753.71,5.58,-0.38,2.31,20.51,1.05,20.32,0.33,1603.63,43.34,1.93
801723,基础建设,2026-08-14,2057.74,10.8,-0.14,1.92,9.31,0.48,7.89,0.23,2420.49,60.51,2.8
801722,装修装饰Ⅱ,2026-08-14,4223.92,9.41,0.61,9.59,73.85,2.59,11.42,0.33,530.07,24.09,0.85
801713,装修建材,2026-08-14,4398.15,3.46,-0.5,2.7,34.46,1.71,15.28,0.19,1203.04,34.37,2.69
801721,房屋建设Ⅱ,2026-08-14,2727.49,6.5,-1.06,3.58,7.31,0.43,8.13,0.13,717.62,89.7,3.96
801711,水泥,2026-08-14,3930.99,2.47,-0.71,1.84,20.71,0.65,7.56,0.1,983.27,46.82,2.99
801231,综合Ⅱ,2026-08-14,4478.53,11.07,2.39,9.36,98.27,2.91,8.04,0.31,1037.53,51.88,0.25
801223,通信服务,2026-08-14,2234.6,15.47,2.33,3.98,27.28,1.8,21.05,1.27,3889.07,105.11,2.18
801219,酒店餐饮,2026-08-14,1490.34,1.23,-1.22,4.12,27.04,1.58,10.08,0.05,255.21,28.36,2.01
801218,专业服务,2026-08-14,5613.36,2.32,0.57,3.43,27.64,2.33,21.12,0.21,902.72,31.13,1.47
801712,玻璃玻纤,2026-08-14,21524.93,7.69,4.31,7.17,61.31,3.73,24.72,1.48,2215.15,138.45,0.64
801104,软件开发,2026-08-17,5978.51,20.9,0.66,4.38,88.98,4.39,32.27,2.39,9343.07,71.87,0.47
801114,厨卫电器,2026-08-17,7861.49,0.69,-0.07,3.14,21.07,1.5,10.74,0.04,203.38,22.6,3.54
801113,小家电,2026-08-17,4132.7,1.2,3.21,3.24,24.0,2.51,25.65,0.12,692.06,34.6,1.51
801112,黑色家电,2026-08-17,1955.37,2.59,0.21,3.37,29.79,2.1,20.05,0.12,794.33,88.26,1.4
